,SYS,SID,RAW.SCR,Z.SCR,N,Unnamed: 5,DOC
3729,OPPO.1489,10,99.5,0.837580557164949,2,,independent.281701
3731,OPPO.1489,0,98.6666666666667,0.750296876050711,3,,seattletimes.7019
3733,OPPO.1489,3,98.6666666666667,0.790460731148857,3,,dailymail.co.uk.365144
3736,OPPO.1489,11,96.5,0.663524150402082,2,,en.ndtv.com.12997
3768,OPPO.1489,0,96.0,0.560633856275304,1,,abcnews.363893
3769,OPPO.1489,1,97.0,0.63970774291498,1,,abcnews.363893
3770,OPPO.1489,2,98.0,0.718781629554656,1,,abcnews.363893
3771,OPPO.1489,4,95.0,0.481559969635628,1,,abcnews.363893
3772,OPPO.1489,1,97.0,0.686866872560417,1,,dailymail.co.uk.365301
3773,OPPO.1489,4,99.0,0.853178463979404,1,,dailymail.co.uk.365301
3776,OPPO.1489,10,98.0,0.770022668269911,1,,dailymail.co.uk.365301
3777,OPPO.1489,11,98.0,0.770022668269911,1,,dailymail.co.uk.365301
3778,OPPO.1489,12,98.0,0.770022668269911,1,,dailymail.co.uk.365301
3779,OPPO.1489,1,96.5,0.504708823355005,2,,rte.en.ie.5307
3780,OPPO.1489,2,97.5,0.587864619064498,2,,rte.en.ie.5307
3781,OPPO.1489,3,98.0,0.629442516919245,2,,rte.en.ie.5307
3782,OPPO.1489,7,98.5,0.671020414773992,2,,rte.en.ie.5307
3783,OPPO.1489,11,98.5,0.671020414773992,2,,rte.en.ie.5307
3785,OPPO.1489,16,98.5,0.671020414773992,2,,rte.en.ie.5307
3786,OPPO.1489,18,99.0,0.712598312628738,2,,rte.en.ie.5307
3787,OPPO.1489,19,99.0,0.712598312628738,2,,rte.en.ie.5307
3788,OPPO.1489,1,97.0,0.550500785456791,1,,scotsman.155291
3789,OPPO.1489,2,98.0,0.626170996516144,1,,scotsman.155291
3790,OPPO.1489,4,98.0,0.626170996516144,1,,scotsman.155291
3791,OPPO.1489,6,99.0,0.701841207575497,1,,scotsman.155291
3792,OPPO.1489,7,98.0,0.626170996516144,1,,scotsman.155291
3793,OPPO.1489,9,98.0,0.626170996516144,1,,scotsman.155291
3794,OPPO.1489,10,98.0,0.626170996516144,1,,scotsman.155291
3795,OPPO.1489,11,99.0,0.701841207575497,1,,scotsman.155291
3796,OPPO.1489,13,99.0,0.701841207575497,1,,scotsman.155291
3797,OPPO.1489,14,98.0,0.626170996516144,1,,scotsman.155291
3799,OPPO.1489,5,98.0,1.12994374514268,1,,news.com.au.759047
3805,OPPO.1489,12,99.0,1.17283399927601,1,,news.com.au.759047
3806,OPPO.1489,14,96.0,1.04416323687601,1,,news.com.au.759047
3812,OPPO.1489,8,98.0,0.909467444238116,2,,express.co.uk.11069
3817,OPPO.1489,18,97.5,0.890301801336206,2,,express.co.uk.11069
3828,OPPO.1489,10,96.0,2.10178698832178,1,,thesun.co.uk.27219
3830,OPPO.1489,12,98.0,2.20609403488862,1,,thesun.co.uk.27219
3831,OPPO.1489,15,98.0,2.20609403488862,1,,thesun.co.uk.27219
3889,OPPO.1489,5,96.0,0.892841367305221,1,,chicagodefender.80
3890,OPPO.1489,9,95.0,0.854431327842746,1,,chicagodefender.80
3891,OPPO.1489,0,96.0,0.474830574397439,1,,scotsman.155291
3892,OPPO.1489,7,97.5,0.936876280883823,2,,seattletimes.7452
3893,OPPO.1489,17,98.5,0.939322254325698,2,,express.co.uk.11069
3902,OPPO.1489,5,98.0,0.718781629554656,1,,abcnews.363893
3903,OPPO.1489,6,98.0,0.718781629554656,1,,abcnews.363893
3904,OPPO.1489,2,97.0,0.686866872560417,1,,dailymail.co.uk.365301
3905,OPPO.1489,3,96.0,0.603711076850924,1,,dailymail.co.uk.365301
3906,OPPO.1489,5,98.0,0.770022668269911,1,,dailymail.co.uk.365301
3907,OPPO.1489,8,95.0,0.52055528114143,1,,dailymail.co.uk.365301
3908,OPPO.1489,9,97.0,0.686866872560417,1,,dailymail.co.uk.365301
3909,OPPO.1489,0,95.0,0.426867480859423,2,,rte.en.ie.5307
3910,OPPO.1489,5,99.5,0.74245312271632,2,,rte.en.ie.5307
3912,OPPO.1489,9,98.0,0.61771942915208,2,,rte.en.ie.5307
3913,OPPO.1489,10,98.5,0.671020414773992,2,,rte.en.ie.5307
3914,OPPO.1489,13,95.0,0.450313656393753,2,,rte.en.ie.5307
3915,OPPO.1489,14,98.5,0.671020414773992,2,,rte.en.ie.5307
3916,OPPO.1489,15,99.0,0.712598312628738,2,,rte.en.ie.5307
3917,OPPO.1489,17,99.0,0.712598312628738,2,,rte.en.ie.5307
3919,OPPO.1489,8,95.0,0.399160363338086,1,,scotsman.155291
3920,OPPO.1489,12,97.0,0.550500785456791,1,,scotsman.155291
3921,OPPO.1489,0,96.0,1.04416323687601,1,,news.com.au.759047
3922,OPPO.1489,2,98.0,1.12994374514268,1,,news.com.au.759047
3923,OPPO.1489,3,99.0,1.17283399927601,1,,news.com.au.759047
3924,OPPO.1489,9,98.0,1.12994374514268,1,,news.com.au.759047
3932,OPPO.1489,2,97.0,0.871136158434296,2,,express.co.uk.11069
4027,OPPO.1489,8,98.0,0.96966144623017,1,,chicagodefender.80
4028,OPPO.1489,10,97.0,0.931251406767696,1,,chicagodefender.80
4029,OPPO.1489,4,98.5,0.671020414773992,2,,rte.en.ie.5307
4030,OPPO.1489,6,97.0,0.581455984511245,2,,rte.en.ie.5307
4031,OPPO.1489,3,98.0,0.626170996516144,1,,scotsman.155291
4038,OPPO.1489,0,95.0,0.854431327842746,1,,chicagodefender.80
4042,OPPO.1489,4,98.0,1.12994374514268,1,,news.com.au.759047
4044,OPPO.1489,0,100.0,0.686444751513692,1,,en.ndtv.com.13009
4045,OPPO.1489,10,96.0,0.545012016034538,1,,allafrica.15247
4048,OPPO.1489,21,95.0,0.901750241877412,1,,reuters.276654
4050,OPPO.1489,1,99.0,1.66220857730266,1,,abcnews.363906
4052,OPPO.1489,4,99.0,0.68600012117879,1,,en.ndtv.com.13004
4053,OPPO.1489,7,99.0,0.68600012117879,1,,en.ndtv.com.13004
4055,OPPO.1489,15,99.0,0.778820371027026,1,,en.ndtv.com.13158
4056,OPPO.1489,19,99.0,0.778820371027026,1,,en.ndtv.com.13158
4057,OPPO.1489,3,97.0,0.518721651918476,1,,news.com.au.759149
4058,OPPO.1489,5,100.0,0.688980399812942,1,,news.com.au.759149
4059,OPPO.1489,8,96.0,0.46339202965709,1,,en.ndtv.com.13009
4062,OPPO.1489,0,99.0,0.63222748384812,1,,news.com.au.759149
4063,OPPO.1489,6,97.0,0.518721651918476,1,,news.com.au.759149
4064,OPPO.1489,8,99.0,0.63222748384812,1,,news.com.au.759149
4066,OPPO.1489,10,97.0,0.966858562590582,1,,reuters.276654
4072,OPPO.1489,3,98.0,1.63156878785929,1,,abcnews.363906
4073,OPPO.1489,2,99.0,1.66220857730266,1,,abcnews.363906
4075,OPPO.1489,11,98.0,1.63156878785929,1,,abcnews.363906
4076,OPPO.1489,22,96.0,1.57028920897256,1,,abcnews.363906
4079,OPPO.1489,7,99.0,0.709502564133494,1,,allafrica.15247
4081,OPPO.1489,21,99.0,0.778820371027026,1,,en.ndtv.com.13158
4082,OPPO.1489,7,99.0,0.63222748384812,1,,news.com.au.759149
4083,OPPO.1489,19,99.0,0.63222748384812,1,,news.com.au.759149
4084,OPPO.1489,7,99.0,0.630681571049541,1,,en.ndtv.com.13009
4085,OPPO.1489,11,97.0,0.51915521012124,1,,en.ndtv.com.13009
4086,OPPO.1489,0,99.0,1.66220857730266,1,,abcnews.363906
4089,OPPO.1489,1,99.0,0.778820371027026,1,,en.ndtv.com.13158
4090,OPPO.1489,18,95.0,0.901750241877412,1,,reuters.276654
4092,OPPO.1489,3,99.0,0.68600012117879,1,,en.ndtv.com.13004
4093,OPPO.1489,4,97.0,0.569482053887276,1,,huffingtonpost.com.19355
4094,OPPO.1489,1,95.0,0.490181833334887,1,,allafrica.15247
4095,OPPO.1489,12,95.0,0.564564423014089,1,,en.ndtv.com.13158
4096,OPPO.1489,18,99.0,0.778820371027026,1,,en.ndtv.com.13158
4098,OPPO.1489,18,96.0,0.461968735953653,1,,news.com.au.759149
4099,OPPO.1489,2,99.0,0.68600012117879,1,,huffingtonpost.com.19355
4100,OPPO.1489,3,97.0,0.569482053887276,1,,huffingtonpost.com.19355
4101,OPPO.1489,6,98.0,0.627741087533033,1,,huffingtonpost.com.19355
4102,OPPO.1489,3,95.0,0.490181833334887,1,,allafrica.15247
4103,OPPO.1489,4,96.0,0.545012016034538,1,,allafrica.15247
4105,OPPO.1489,10,98.0,0.862145129421236,1,,cnbc.com.33999
4108,OPPO.1489,10,98.0,1.63156878785929,1,,abcnews.363906
4111,OPPO.1489,16,95.0,0.901750241877412,1,,reuters.276654
4112,OPPO.1489,4,100.0,0.744259154824548,1,,cnn.385803
4113,OPPO.1489,5,99.0,0.778820371027026,1,,en.ndtv.com.13158
4116,OPPO.1489,7,96.0,0.618128410017323,1,,en.ndtv.com.13158
4117,OPPO.1489,10,96.0,0.618128410017323,1,,en.ndtv.com.13158
4118,OPPO.1489,24,99.0,0.63222748384812,1,,news.com.au.759149
4119,OPPO.1489,7,95.0,0.686615072531945,1,,cnbc.com.33999
4122,OPPO.1489,5,97.0,1.60092899841592,1,,abcnews.363906
4123,OPPO.1489,12,97.0,1.60092899841592,1,,abcnews.363906
4125,OPPO.1489,5,95.0,0.490181833334887,1,,allafrica.15247
4127,OPPO.1489,8,99.0,0.778820371027026,1,,en.ndtv.com.13158
4128,OPPO.1489,16,99.0,0.778820371027026,1,,en.ndtv.com.13158
4129,OPPO.1489,11,97.0,0.518721651918476,1,,news.com.au.759149
4130,OPPO.1489,12,96.0,0.461968735953653,1,,news.com.au.759149
4134,OPPO.1489,1,96.0,0.511223020241519,1,,en.ndtv.com.13004
4136,OPPO.1489,0,98.0,0.654672381433842,1,,allafrica.15247
4137,OPPO.1489,3,98.0,0.574918390585391,1,,en.ndtv.com.13009
4138,OPPO.1489,6,100.0,0.686444751513692,1,,en.ndtv.com.13009
4139,OPPO.1489,9,97.0,0.51915521012124,1,,en.ndtv.com.13009
4140,OPPO.1489,10,98.0,0.574918390585391,1,,en.ndtv.com.13009
4143,OPPO.1489,13,97.0,1.60092899841592,1,,abcnews.363906
4145,OPPO.1489,9,99.0,0.778820371027026,1,,en.ndtv.com.13158
4146,OPPO.1489,22,99.0,0.63222748384812,1,,news.com.au.759149
4147,OPPO.1489,5,98.0,0.862145129421236,1,,cnbc.com.33999
4152,OPPO.1489,7,99.0,1.66220857730266,1,,abcnews.363906
4153,OPPO.1489,20,95.0,1.53964941952919,1,,abcnews.363906
4156,OPPO.1489,6,99.0,0.68600012117879,1,,en.ndtv.com.13004
4158,OPPO.1489,0,99.0,0.709502564133494,1,,independent.280913
4159,OPPO.1489,20,99.0,0.778820371027026,1,,en.ndtv.com.13158
4161,OPPO.1489,15,95.0,0.405215819988831,1,,news.com.au.759149
4162,OPPO.1489,17,97.0,0.518721651918476,1,,news.com.au.759149
4163,OPPO.1489,5,97.0,0.51915521012124,1,,en.ndtv.com.13009
4164,OPPO.1489,4,95.0,0.40762884919294,1,,en.ndtv.com.13009
4165,OPPO.1489,6,97.0,0.803635110458139,1,,cnbc.com.33999
4167,OPPO.1489,11,99.0,0.920655148384333,1,,cnbc.com.33999
4174,OPPO.1489,8,99.0,0.68600012117879,1,,en.ndtv.com.13004
4176,OPPO.1489,8,99.0,0.709502564133494,1,,allafrica.15247
4178,OPPO.1489,4,96.0,0.618128410017323,1,,en.ndtv.com.13158
4179,OPPO.1489,4,99.0,0.63222748384812,1,,news.com.au.759149
4185,OPPO.1489,9,97.0,0.803635110458139,1,,cnbc.com.33999
4189,OPPO.1489,18,98.0,1.63156878785929,1,,abcnews.363906
4191,OPPO.1489,0,99.0,0.68600012117879,1,,cnn.385803
4192,OPPO.1489,8,98.0,0.654672381433842,1,,independent.280913
4193,OPPO.1489,1,95.0,0.490181833334887,1,,independent.280913
4194,OPPO.1489,1,97.0,0.518721651918476,1,,news.com.au.759149
4195,OPPO.1489,2,99.0,0.63222748384812,1,,news.com.au.759149
4196,OPPO.1489,10,99.0,0.63222748384812,1,,news.com.au.759149
4197,OPPO.1489,13,96.0,0.461968735953653,1,,news.com.au.759149
4198,OPPO.1489,16,98.0,0.575474567883298,1,,news.com.au.759149
4199,OPPO.1489,21,99.0,0.63222748384812,1,,news.com.au.759149
4200,OPPO.1489,11,96.0,0.618128410017323,1,,en.ndtv.com.13158
4201,OPPO.1489,7,95.0,0.490181833334887,1,,independent.280913
4204,OPPO.1489,6,96.0,0.545012016034538,1,,allafrica.15247
4205,OPPO.1489,5,97.0,0.569482053887276,1,,en.ndtv.com.13004
4206,OPPO.1489,1,99.0,0.68600012117879,1,,cnn.385803
4207,OPPO.1489,2,99.0,0.778820371027026,1,,en.ndtv.com.13158
4212,OPPO.1489,9,99.0,1.66220857730266,1,,abcnews.363906
4214,OPPO.1489,9,95.0,0.452963986595762,1,,en.ndtv.com.13004
4215,OPPO.1489,5,99.0,0.68600012117879,1,,huffingtonpost.com.19355
4216,OPPO.1489,1,99.0,0.630681571049541,1,,en.ndtv.com.13009
4217,OPPO.1489,9,96.0,0.461968735953653,1,,news.com.au.759149
4218,OPPO.1489,17,98.0,0.725256384023791,1,,en.ndtv.com.13158
4219,OPPO.1489,14,95.0,0.564564423014089,1,,en.ndtv.com.13158
4220,OPPO.1489,13,97.0,0.671692397020557,1,,en.ndtv.com.13158
4221,OPPO.1489,2,99.0,0.68600012117879,1,,en.ndtv.com.13004
4230,OPPO.1489,12,99.0,0.630681571049541,1,,en.ndtv.com.13009
4232,OPPO.1489,21,95.0,1.53964941952919,1,,abcnews.363906
4233,OPPO.1489,14,97.0,1.60092899841592,1,,abcnews.363906
4234,OPPO.1489,4,99.0,1.66220857730266,1,,abcnews.363906
4235,OPPO.1489,8,96.0,0.745125091495042,1,,cnbc.com.33999
4246,OPPO.1489,0,96.0,0.511223020241519,1,,en.ndtv.com.13004
4275,OPPO.1489,13,95.0,1.18218195852207,1,,en.ndtv.com.13124
4276,OPPO.1489,13,99.0,0.878073128619377,1,,guardian.260714
4291,OPPO.1489,15,96.0,1.23296297048608,1,,en.ndtv.com.13124
4298,OPPO.1489,16,96.0,0.725276180483755,1,,guardian.260714
4304,OPPO.1489,17,96.0,1.07394295053408,1,,huffingtonpost.com.19311
4315,OPPO.1489,20,96.0,0.725276180483755,1,,guardian.260714
4323,OPPO.1489,24,99.0,0.878073128619377,1,,guardian.260714
4324,OPPO.1489,25,97.0,0.776208496528962,1,,guardian.260714
4329,OPPO.1489,27,96.0,0.725276180483755,1,,guardian.260714
4331,OPPO.1489,28,97.0,0.776208496528962,1,,guardian.260714
4333,OPPO.1489,2,95.0,0.686615072531945,1,,cnbc.com.33999
4335,OPPO.1489,2,99.0,0.878073128619377,1,,guardian.260714
4341,OPPO.1489,3,95.0,1.73681662112847,1,,standard.co.uk.14548
4342,OPPO.1489,3,98.0,0.82714081257417,1,,guardian.260714
4343,OPPO.1489,4,100.0,1.93739597453284,1,,standard.co.uk.14548
4349,OPPO.1489,4,95.0,0.674343864438547,1,,guardian.260714
4363,OPPO.1489,6,99.0,1.89728010385197,1,,standard.co.uk.14548
4369,OPPO.1489,7,95.0,0.674343864438547,1,,guardian.260714
4370,OPPO.1489,7,97.0,1.81704836249022,1,,standard.co.uk.14548
4377,OPPO.1489,8,95.0,1.73681662112847,1,,standard.co.uk.14548
4378,OPPO.1489,8,96.0,0.725276180483755,1,,guardian.260714
4386,OPPO.1489,9,95.0,1.73681662112847,1,,standard.co.uk.14548
4387,PROMT_NMT.374,14,96.5,0.448506432104943,2,,allafrica.15229
4389,PROMT_NMT.374,2,96.3333333333333,0.767497066893648,3,,en.ndtv.com.13158
4390,PROMT_NMT.374,11,95.75,0.734354896373977,4,,en.ndtv.com.13158
4407,PROMT_NMT.374,9,98.5,0.639591709376774,2,,allafrica.15229
4409,PROMT_NMT.374,18,98.3333333333333,0.877039589931809,3,,en.ndtv.com.13158
4411,PROMT_NMT.374,13,97.0,0.631089531504732,2,,guardian.260742
4412,PROMT_NMT.374,1,95.0,0.508869679778013,2,,guardian.260742
4434,PROMT_NMT.374,8,99.0,0.668803357112346,2,,allafrica.15229
4435,PROMT_NMT.374,7,98.0,0.610380061641203,2,,sky.com.20669
4436,PROMT_NMT.374,7,98.0,0.862477700035059,3,,abcnews.363906
4437,PROMT_NMT.374,13,96.0,0.7905200809687,3,,abcnews.363906
4446,PROMT_NMT.374,7,97.0,0.566804503435969,2,,allafrica.15229
4448,PROMT_NMT.374,4,97.3333333333333,0.848423248054803,3,,abcnews.363906
4450,PROMT_NMT.374,20,95.6666666666667,0.776044289197175,3,,abcnews.363906
4451,PROMT_NMT.374,1,96.5,0.595018215143021,4,,allafrica.15247
4452,PROMT_NMT.374,3,98.0,0.610380061641203,2,,allafrica.15229
4453,PROMT_NMT.374,5,98.0,0.625227798907112,2,,allafrica.15229
4455,PROMT_NMT.374,3,99.0,0.683651094378255,2,,sky.com.20669
4456,PROMT_NMT.374,0,99.0,0.746786457119224,3,,allafrica.15247
4457,PROMT_NMT.374,7,99.0,0.761525170862608,3,,allafrica.15247
4458,PROMT_NMT.374,13,96.3333333333333,0.76877671538494,3,,en.ndtv.com.13158
4460,PROMT_NMT.374,16,97.3333333333333,0.822268328412729,3,,en.ndtv.com.13158
4464,PROMT_NMT.374,14,97.6666666666667,0.783099144862357,3,,rte.en.ie.5281
4485,PROMT_NMT.374,15,97.75,0.836219528464391,4,,en.ndtv.com.13158
4489,PROMT_NMT.374,1,99.0,0.668803357112346,2,,allafrica.15229
4491,PROMT_NMT.374,19,99.0,0.683651094378255,2,,allafrica.15229
4492,PROMT_NMT.374,9,95.0,0.747092705654124,3,,abcnews.363906
4494,PROMT_NMT.374,18,97.5,0.65811311119943,2,,guardian.260742
4519,PROMT_NMT.374,11,98.0,0.625227798907112,2,,allafrica.15229
4521,PROMT_NMT.374,5,99.0,0.683651094378255,2,,sky.com.20669
4524,PROMT_NMT.374,9,95.0,0.435277629656654,4,,allafrica.15247
4525,PROMT_NMT.374,5,98.6666666666667,0.895296677104836,3,,en.ndtv.com.13158
4526,PROMT_NMT.374,7,97.0,0.631089531504732,2,,guardian.260742
4527,PROMT_NMT.374,9,97.0,0.631089531504732,2,,guardian.260742
4528,PROMT_NMT.374,16,96.5,0.604065951810034,2,,guardian.260742
4529,PROMT_NMT.374,6,96.5,0.597003185336071,2,,guardian.260742
4535,PROMT_NMT.374,7,96.0,0.714556336647607,3,,cnn.385734
4540,PROMT_NMT.374,6,96.5,1.26205140632482,2,,latimes.431897
4555,PROMT_NMT.374,4,98.0,0.625227798907112,2,,allafrica.15229
4557,PROMT_NMT.374,21,99.0,0.683651094378255,2,,allafrica.15229
4559,PROMT_NMT.374,8,96.75,0.781448266945311,4,,en.ndtv.com.13158
4561,PROMT_NMT.374,19,96.5,0.582877652388146,2,,guardian.260742
4577,PROMT_NMT.374,12,98.5,0.654439446642683,2,,allafrica.15229
4579,PROMT_NMT.374,21,95.0,0.717100865340994,3,,abcnews.363906
4582,PROMT_NMT.374,8,97.0,0.631089531504732,2,,guardian.260742
4585,PROMT_NMT.374,14,97.0,0.631089531504732,2,,guardian.260742
4596,PROMT_NMT.374,7,98.0,1.31125489497345,2,,gateway-zh.135
4607,PROMT_NMT.374,0,97.0,0.507413554372332,2,,allafrica.15229
4609,PROMT_NMT.374,15,97.0,0.83394745628328,3,,abcnews.363906
4610,PROMT_NMT.374,4,97.3333333333333,0.629565689520701,3,,allafrica.15247
4612,PROMT_NMT.374,3,95.5,0.550018792420636,2,,guardian.260742
4613,PROMT_NMT.374,2,95.0,0.638731587720931,3,,rte.en.ie.5281
4624,PROMT_NMT.374,5,97.5,1.25685110514621,2,,gateway-zh.135
4633,PROMT_NMT.374,10,96.5,0.537592855700397,2,,allafrica.15229
4634,PROMT_NMT.374,13,99.5,0.727710479379734,2,,allafrica.15229
4635,PROMT_NMT.374,20,99.5,0.712862742113826,2,,allafrica.15229
4636,PROMT_NMT.374,8,95.5,0.3900831366338,2,,sky.com.20669
4637,PROMT_NMT.374,18,97.0,0.848844587846073,3,,abcnews.363906
4638,PROMT_NMT.374,4,97.5,0.65811311119943,2,,guardian.260742
4652,PROMT_NMT.374,22,96.0,0.448990258901189,2,,allafrica.15229
4653,PROMT_NMT.374,4,99.0,0.683651094378255,2,,sky.com.20669
4657,PROMT_NMT.374,17,97.5,0.65811311119943,2,,guardian.260742
4658,PROMT_NMT.374,15,96.0,0.703356884606265,3,,rte.en.ie.5281
4659,PROMT_NMT.374,21,98.0,0.802518822744276,3,,rte.en.ie.5281
4677,PROMT_NMT.374,6,97.5,0.551472939373813,2,,sky.com.20669
4680,PROMT_NMT.374,22,96.3333333333333,0.804995872740226,3,,abcnews.363906
4681,PROMT_NMT.374,8,97.3333333333333,0.58534954829055,3,,allafrica.15247
4682,PROMT_NMT.374,20,98.6666666666667,0.895296677104836,3,,en.ndtv.com.13158
4684,PROMT_NMT.374,12,98.0,0.795576371082874,3,,rte.en.ie.5281
4691,PROMT_NMT.374,7,95.0,0.917288018625526,3,,en.ndtv.com.12997
4700,PROMT_NMT.374,3,97.3333333333333,0.848423248054803,3,,abcnews.363906
4703,PROMT_NMT.374,0,98.0,0.685136690894129,2,,guardian.260742
4704,PROMT_NMT.374,10,97.0,0.631089531504732,2,,guardian.260742
4721,PROMT_NMT.374,18,95.0,0.917288018625526,3,,en.ndtv.com.12997
4728,PROMT_NMT.374,10,97.6666666666667,0.86289903982633,3,,abcnews.363906
4732,PROMT_NMT.374,10,99.5,0.727710479379734,2,,sky.com.20669
4736,PROMT_NMT.374,5,97.5,0.65811311119943,2,,guardian.260742
4756,PROMT_NMT.374,6,95.0,0.701453661604944,2,,news.com.au.759110
4758,PROMT_NMT.374,3,95.5,0.701132221819252,2,,news.com.au.759110
4760,PROMT_NMT.374,3,95.0,0.728568245989484,2,,rte.en.ie.5371
4765,PROMT_NMT.374,10,98.3333333333333,0.811641914939301,3,,rte.en.ie.5371
4774,PROMT_NMT.374,12,97.0,1.08705349100934,1,,cbsnews.302129
4775,PROMT_NMT.374,16,98.0,1.12994374514268,1,,cbsnews.302129
4786,PROMT_NMT.374,12,100.0,1.30733689256649,1,,dailymail.co.uk.365139
4787,PROMT_NMT.374,13,96.0,1.10914293500477,1,,dailymail.co.uk.365139
4788,PROMT_NMT.374,17,97.0,1.1586914243952,1,,dailymail.co.uk.365139
4790,PROMT_NMT.374,2,96.0,1.20858544139434,1,,foxnews.100074
4793,PROMT_NMT.374,1,99.5,1.07036547781832,2,,kazakhtv-en.603
4875,PROMT_NMT.374,13,96.0,1.0782147941482,1,,en.ndtv.com.13139
4880,PROMT_NMT.374,3,97.0,1.10865993869566,1,,cnn.385761
4884,PROMT_NMT.374,12,98.0,1.13910508324311,1,,cnn.385761
4886,PROMT_NMT.374,17,98.0,1.13910508324311,1,,cnn.385761
4887,PROMT_NMT.374,23,99.0,1.16955022779057,1,,cnn.385761
4899,PROMT_NMT.374,0,99.0,1.34675045273239,1,,seattletimes.7164
4900,PROMT_NMT.374,1,98.0,1.31739989257695,1,,seattletimes.7164
4902,PROMT_NMT.374,5,98.0,1.31739989257695,1,,seattletimes.7164
4958,PROMT_NMT.374,6,95.3333333333333,0.713816166787746,3,,allafrica.15218
4992,PROMT_NMT.374,6,95.3333333333333,0.882457665640486,3,,en.ndtv.com.12992
4993,PROMT_NMT.374,8,99.0,1.01346516740296,2,,en.ndtv.com.12992
5003,PROMT_NMT.374,22,99.0,1.01456036045248,2,,en.ndtv.com.12992
5005,PROMT_NMT.374,27,95.5,0.88450599453191,2,,en.ndtv.com.12992
5007,PROMT_NMT.374,14,100.0,1.21572425340935,1,,cbsnews.302129
5019,PROMT_NMT.374,2,96.3333333333333,0.718026628736169,3,,rte.en.ie.5371
5034,PROMT_NMT.374,15,98.0,1.20823991378563,1,,dailymail.co.uk.365139
5035,PROMT_NMT.374,18,99.0,1.25778840317606,1,,dailymail.co.uk.365139
5036,PROMT_NMT.374,19,99.0,1.25778840317606,1,,dailymail.co.uk.365139
5037,PROMT_NMT.374,20,99.0,1.25778840317606,1,,dailymail.co.uk.365139
5038,PROMT_NMT.374,21,99.0,1.25778840317606,1,,dailymail.co.uk.365139
5047,PROMT_NMT.374,5,97.5,0.993702906210683,2,,kazakhtv-en.603
5094,PROMT_NMT.374,16,95.0,0.886716121680121,2,,guardian.260714
5108,PROMT_NMT.374,17,95.0,0.897274498228506,2,,huffingtonpost.com.19299
5126,PROMT_NMT.374,11,99.0,1.16955022779057,1,,cnn.385761
5127,PROMT_NMT.374,13,99.0,1.16955022779057,1,,cnn.385761
5134,PROMT_NMT.374,22,98.0,1.13910508324311,1,,cnn.385761
5138,PROMT_NMT.374,6,97.5,1.29245785076896,2,,en.ndtv.com.13028
5150,PROMT_NMT.374,11,98.0,1.31739989257695,1,,seattletimes.7164
5152,PROMT_NMT.374,13,100.0,1.37610101288783,1,,seattletimes.7164
5250,PROMT_NMT.374,11,95.0,0.866396167850195,2,,en.ndtv.com.12992
5256,PROMT_NMT.374,28,96.5,0.924011227043907,2,,en.ndtv.com.12992
5257,PROMT_NMT.374,5,98.5,0.868669735508491,2,,rte.en.ie.5371
5277,PROMT_NMT.374,17,98.0,1.12994374514268,1,,cbsnews.302129
5279,PROMT_NMT.374,18,98.0,1.12994374514268,1,,cbsnews.302129
5280,PROMT_NMT.374,1,96.0,1.0782147941482,1,,en.ndtv.com.13139
5287,PROMT_NMT.374,2,96.0,1.0782147941482,1,,en.ndtv.com.13139
5304,PROMT_NMT.374,9,96.0,1.02899573472196,1,,en.ndtv.com.13004
5306,PROMT_NMT.374,7,97.0,1.06355478542631,1,,en.ndtv.com.13004
5308,PROMT_NMT.374,14,96.0,0.511223020241519,1,,dailymail.co.uk.365293
5310,PROMT_NMT.374,9,99.0,0.630681571049541,1,,brisbanetimes.com.au.225974
5313,PROMT_NMT.374,3,99.0,0.838990038050595,1,,reuters.276672
5333,PROMT_NMT.374,9,99.0,0.63222748384812,1,,en.ndtv.com.13141
5334,PROMT_NMT.374,1,96.0,0.53065207486191,1,,express.co.uk.11016
5337,PROMT_NMT.374,7,99.0,0.68600012117879,1,,dailymail.co.uk.365293
5338,PROMT_NMT.374,1,95.0,0.405215819988831,1,,en.ndtv.com.13141
5339,PROMT_NMT.374,4,96.0,0.461968735953654,2,,en.ndtv.com.13141
5345,PROMT_NMT.374,4,99.0,0.715119771801161,2,,express.co.uk.11016
5346,PROMT_NMT.374,1,97.0,1.06355478542631,1,,standard.co.uk.14676
5352,PROMT_NMT.374,3,97.0,0.964649252467276,1,,allafrica.15323
5359,PROMT_NMT.374,4,96.0,0.93333963700258,1,,allafrica.15323
5360,PROMT_NMT.374,11,99.0,0.68600012117879,1,,dailymail.co.uk.365293
5361,PROMT_NMT.374,12,97.0,0.569482053887276,1,,dailymail.co.uk.365293
5363,PROMT_NMT.374,19,99.0,0.820294307600073,1,,en.ndtv.com.13155
5364,PROMT_NMT.374,0,99.0,0.63222748384812,1,,en.ndtv.com.13141
5365,PROMT_NMT.374,2,99.0,0.63222748384812,1,,en.ndtv.com.13141
5366,PROMT_NMT.374,7,99.0,0.63222748384812,1,,en.ndtv.com.13141
5370,PROMT_NMT.374,2,97.0,0.51915521012124,1,,brisbanetimes.com.au.225974
5371,PROMT_NMT.374,12,99.0,0.630681571049541,1,,brisbanetimes.com.au.225974
5373,PROMT_NMT.374,11,99.0,0.838990038050595,1,,reuters.276672
5374,PROMT_NMT.374,12,97.0,0.758434105448521,1,,reuters.276672
5375,PROMT_NMT.374,2,99.0,0.838990038050595,1,,news.com.au.759047
