word,upos,xpos,deprel,case,gender,number,animacy,score,ner
věří,VERB,VB-S---3P-AAI--,acl:relcl,,,Sing,,-0.0861400154361162,O
v,ADP,RR--4----------,case,Acc,,,,0.0068454093466145,O
sílu,NOUN,NNFS4-----A----,obl:arg,Acc,Fem,Sing,,0.0227768817372593,O
změny,NOUN,NNFS2-----A----,nmod,Gen,Fem,Sing,,-0.090830807609161,O
a,CCONJ,J^-------------,cc,,,,,0.0862429090784698,O
rehabilitace,NOUN,NNFS2-----A----,conj,Gen,Fem,Sing,,0.1210322092688683,O
.,PUNCT,Z:-------------,punct,,,,,0.3871300858688531,O
A,CCONJ,J^-------------,cc,,,,,0.0808310739801216,O
tak,ADV,Db-------------,cc,,,,,-0.2296493028505899,O
volají,VERB,VB-P---3P-AAI--,root,,,Plur,,-0.1643177598837444,O
a,CCONJ,J^-------------,cc,,,,,-0.039227466662548,O
pak,ADV,Db-------------,advmod,,,,,-0.0884851786567352,O
jsou,AUX,VB-P---3P-AAI--,cop,,,Plur,,-0.3147753272678734,O
dost,ADV,Dg-------1A----,advmod,,,,,-0.0990410382065316,O
zklamaní,ADJ,AAMP1----1A----,conj,Nom,Masc,Plur,Anim,0.0677583251628986,O
",",PUNCT,Z:-------------,punct,,,,,0.1103230252299534,O
protože,SCONJ,"J,-------------",mark,,,,,-0.1856800684155116,O
měli,VERB,VpMP----R-AAI--,advcl,,Masc,Plur,Anim,-0.0108322128300928,O
jiná,ADJ,AANP4----1A----,amod,Acc,Neut,Plur,,-0.0074730684015297,O
očekávání,NOUN,NNNP4-----A----,obj,Acc,Neut,Plur,,0.0100907455811085,O
ohledně,ADP,RR--2----------,case,Gen,,,,-0.053164455008433,O
zlevněných,ADJ,AAFP2----1A----,amod,Gen,Fem,Plur,,0.0360683998096387,O
sazeb,NOUN,NNFP2-----A----,nmod,Gen,Fem,Plur,,-0.0650582295184256,O
a,CCONJ,J^-------------,cc,,,,,0.1242855190988312,O
my,PRON,PP-P1--1-------,nsubj,Nom,,Plur,,-0.1062913276542864,O
zas,ADV,Db-------------,advmod,,,,,0.0326488531671654,O
hledíme,VERB,VB-P---1P-AAI--,conj,,,Plur,,-0.0318549582466315,O
na,ADP,RR--4----------,case,Acc,,,,0.0926740476976756,O
naše,DET,PSXP4-P1-------,det,Acc,,Plur,,0.0642948034112126,O
náklady,NOUN,NNIP4-----A----,obl:arg,Acc,Masc,Plur,Inan,0.1908326036518017,O
",",PUNCT,Z:-------------,punct,,,,,0.2064224825043575,O
které,DET,P4IP1----------,nsubj,Nom,Masc,Plur,Inan,-0.0387345200870171,O
se,PRON,P7-X4----------,expl:pv,Acc,,,,0.0328809155224608,O
vůbec,PART,TT-------------,advmod:emph,,,,,-0.0841012644910957,O
nezměnili,VERB,VpMP----R-NAP--,acl:relcl,,Masc,Plur,Anim,0.1146732772945097,O
.,PUNCT,Z:-------------,punct,,,,,0.4581013578942884,O
“,PUNCT,Z:-------------,punct,,,,,0.2088246670020146,O
Číslo,NOUN,NNNS1-----A----,nsubj,Nom,Neut,Sing,,0.1377791278067052,O
nové,ADJ,AAFS2----1A----,amod,Gen,Fem,Sing,,-0.1903318335211011,O
objednávky,NOUN,NNFS2-----A----,nmod,Gen,Fem,Sing,,0.1262830036016644,O
je,AUX,VB-S---3P-AAI--,cop,,,Sing,,-0.1831720512771801,O
NUMBER,PROPN,NNIS1-----A----,root,Nom,Masc,Sing,Inan,0.2675923378309005,O
#,NUM,C=-------------,nummod,,,,,-0.0407496352113849,O
a,CCONJ,J^-------------,cc,,,,,-0.1070989919293262,O
bude,AUX,VB-S---3F-AAI--,conj,,,Sing,,0.6201376321391431,O
u,ADP,RR--2----------,case,Gen,,,,0.2217532520995275,O
vás,PRON,PP-P2--2-------,obl,Gen,,Plur,,0.0640567127410596,O
během,ADP,RR--2----------,case,Gen,,,,-0.3003592121071495,O
20,NUM,C=-------------,nummod,,,,,0.071210554147545,B-nc
minut,NOUN,NNFP2-----A----,obl,Gen,Fem,Plur,,0.0424887252986044,O
.,PUNCT,Z:-------------,punct,,,,,0.1436486420084168,O
De,X,F%-------------,nmod,,,,,0.2110102512048565,B-ps
Klerk,PROPN,NNMS1-----A----,nsubj,Nom,Masc,Sing,Anim,0.2319582077221848,I-ps
zemřel,VERB,VpYS----R-AAP--,root,,Masc,Sing,,-0.1923678885777859,O
11,NUM,C=-------------,nummod,,,,,-0.2269412239963985,B-T|B-td
.,PUNCT,Z:-------------,punct,,,,,0.4924843102233391,I-T|I-td
listopadu,NOUN,NNIS2-----A----,obl,Gen,Masc,Sing,Inan,0.0776806779879319,I-T|B-tm
ve,ADP,RV--6----------,case,Loc,,,,0.0507876545729742,O
věku,NOUN,NNIS6-----A----,obl,Loc,Masc,Sing,Inan,0.0142252004205194,O
85,NUM,C=-------------,nummod,,,,,-0.0694764063674894,B-na
let,NOUN,NNNP2-----A----,nmod,Gen,Neut,Plur,,0.0092043181753642,O
po,ADP,RR--6----------,case,Loc,,,,-0.0673179667229586,O
boji,NOUN,NNIS6-----A----,obl,Loc,Masc,Sing,Inan,0.3193950082182777,O
s,ADP,RR--7----------,case,Ins,,,,0.14613532517509,O
rakovinou,NOUN,NNFS7-----A----,nmod,Ins,Fem,Sing,,0.1695243652396361,O
.,PUNCT,Z:-------------,punct,,,,,0.2851765244666249,O
Ve,ADP,RV--4----------,case,Acc,,,,-0.2634761645959287,O
středu,NOUN,NNFS4-----A----,obl,Acc,Fem,Sing,,0.1101826383543852,O
prezident,NOUN,NNMS1-----A----,nsubj,Nom,Masc,Sing,Anim,-0.0896193847534158,O
Trump,PROPN,NNMS1-----A----,flat,Nom,Masc,Sing,Anim,-0.0695664336500958,B-ps
oznámil,VERB,VpYS----R-AAP--,root,,Masc,Sing,,0.0054325545061644,O
",",PUNCT,Z:-------------,punct,,,,,0.120144971347115,O
že,SCONJ,"J,-------------",mark,,,,,-0.0083187664925311,O
poslal,VERB,VpYS----R-AAP--,ccomp,,Masc,Sing,,0.0306499483616222,O
100,NUM,C=-------------,nummod:gov,,,,,-0.0651473098948316,B-nc
federálních,ADJ,AAMP2----1A----,amod,Gen,Masc,Plur,Anim,-0.0474715517427705,O
agentů,NOUN,NNMP2-----A----,obj,Gen,Masc,Plur,Anim,0.0169306297131011,O
do,ADP,RR--2----------,case,Gen,,,,-0.2290869618635941,O
Chicaga,PROPN,NNNS2-----A----,obl,Gen,Neut,Sing,,0.3513239676498023,B-gu
",",PUNCT,Z:-------------,punct,,,,,0.0492995737249654,O
aby,AUX,Vc-------------,aux,,,,,0.3029831952576279,O
zde,ADV,Db-------------,advmod,,,,,-0.0607075505039834,O
pomohli,VERB,VpMP----R-AAP--,advcl,,Masc,Plur,Anim,0.0934276482300555,O
zastavit,VERB,Vf--------A-P--,xcomp,,,,,0.1729277759020472,O
stoupající,ADJ,AGIP4-----A----,amod,Acc,Masc,Plur,Inan,0.0859182300092974,O
počty,NOUN,NNIP4-----A----,obj,Acc,Masc,Plur,Inan,0.0087307751803462,O
některých,DET,PZXP2----------,det,Gen,,Plur,,-0.1176671422405269,O
trestných,ADJ,AAIP2----1A----,amod,Gen,Masc,Plur,Inan,-0.0405256197178287,O
činů,NOUN,NNIP2-----A----,nmod,Gen,Masc,Plur,Inan,-0.0369533764031065,O
.,PUNCT,Z:-------------,punct,,,,,0.0638699608590789,O
Jde,VERB,VB-S---3P-AAI--,root,,,Sing,,0.0213629781771512,O
o,ADP,RR--4----------,case,Acc,,,,-0.0971117238104123,O
krok,NOUN,NNIS4-----A----,obl:arg,Acc,Masc,Sing,Inan,0.1191659929620501,O
",",PUNCT,Z:-------------,punct,,,,,0.050847340996625,O
který,DET,P4YS1----------,nsubj,Nom,Masc,Sing,,0.0596650022859015,O
dokládá,VERB,VB-S---3P-AAI--,acl:relcl,,,Sing,,0.008217187709526,O
rozpínání,NOUN,NNNS4-----A----,obj,Acc,Neut,Sing,,0.0148851491081008,O
zásahů,NOUN,NNIP2-----A----,nmod,Gen,Masc,Plur,Inan,-0.0475878702368459,O
Bílého,ADJ,AAIS2----1A----,amod,Gen,Masc,Sing,Inan,0.0665261075628734,B-io
domu,NOUN,NNIS2-----A----,nmod,Gen,Masc,Sing,Inan,0.050898081249181,I-io
do,ADP,RR--2----------,case,Gen,,,,-0.0947498525942874,O
konání,NOUN,NNNS2-----A----,nmod,Gen,Neut,Sing,,0.0491199523607931,O
místních,ADJ,AAFP2----1A----,amod,Gen,Fem,Plur,,-0.0065588810061278,O
policejních,ADJ,AAFP2----1A----,amod,Gen,Fem,Plur,,0.0023396653903988,O
a,CCONJ,J^-------------,cc,,,,,-0.0400921300807,O
bezpečnostních,ADJ,AAFP2----1A----,conj,Gen,Fem,Plur,,-0.0884705408268009,O
složek,NOUN,NNFP2-----A----,nmod,Gen,Fem,Plur,,0.1152987072943237,O
",",PUNCT,Z:-------------,punct,,,,,0.0621680507703715,O
kdy,ADV,Db-------------,advmod,,,,,0.0003167821747911,O
se,PRON,P7--4----------,obj,Acc,,,,-0.0167514719755535,O
Trump,PROPN,NNMS1-----A----,nsubj,Nom,Masc,Sing,Anim,0.0610759453229416,B-ps
nadále,ADV,Db-------------,advmod,,,,,0.0528259145252284,O
prezentuje,VERB,VB-S---3P-AAB--,acl:relcl,,,Sing,,-0.0822238930523323,O
jako,SCONJ,"J,-------------",mark,,,,,0.159486758646954,O
prezident,NOUN,NNMS1-----A----,xcomp,Nom,Masc,Sing,Anim,0.0168197584376218,O
zákona,NOUN,NNIS2-----A----,nmod,Gen,Masc,Sing,Inan,0.1069402707192103,O
a,CCONJ,J^-------------,cc,,,,,-0.067237148681391,O
pořádku“,NOUN,NNFP2-----A----,conj,Gen,Fem,Plur,,0.0780283041770593,O
.,PUNCT,Z:-------------,punct,,,,,0.2819634383483055,O
Jsem,AUX,VB-S---1P-AAI--,cop,,,Sing,,-0.098197905664044,O
jen,ADV,Db-------------,advmod:emph,,,,,0.0154649444604953,O
starší,ADJ,AAMS1----2A----,amod,Nom,Masc,Sing,Anim,0.1133248029106403,O
fanda,NOUN,NNMS1-----A----,root,Nom,Masc,Sing,Anim,0.2246360827256129,O
",",PUNCT,Z:-------------,punct,,,,,0.4778900570406318,O
který,DET,P4YS1----------,nsubj,Nom,Masc,Sing,,0.1868783406350831,O
nasává,VERB,VB-S---3P-AAI--,acl:relcl,,,Sing,,0.1251043046378556,O
nostalgickou,ADJ,AAFS4----1A----,amod,Acc,Fem,Sing,,0.2887448580894529,O
vlnu,NOUN,NNFS4-----A----,obj,Acc,Fem,Sing,,0.5076151783591077,O
.,PUNCT,Z:-------------,punct,,,,,0.4019800656918581,O
Jsou,AUX,VB-P---3P-AAI--,root,,,Plur,,0.2723476503535939,O
tam,ADV,Db-------------,advmod,,,,,0.177521764151896,O
takové,DET,PDIP1----------,det,Nom,Masc,Plur,Inan,-0.2513034713842178,O
divné,ADJ,AAIP1----1A----,amod,Nom,Masc,Plur,Inan,0.1398107718429116,O
řasy,NOUN,NNIP1-----A----,nsubj,Nom,Masc,Plur,Inan,0.3450797824655943,O
“,PUNCT,Z:-------------,punct,,,,,0.6052344281141693,O
.,PUNCT,Z:-------------,punct,,,,,0.0712532683134994,O
Nyní,ADV,Db-------------,advmod,,,,,0.0995903173563749,O
se,PRON,P7-X4----------,expl:pv,Acc,,,,0.209730399773914,O
nachází,VERB,VB-S---3P-AAI--,root,,,Sing,,-0.1960069105984803,O
ve,ADP,RV--6----------,case,Loc,,,,-0.0473068903937783,O
vězení,NOUN,NNNS6-----A----,obl,Loc,Neut,Sing,,-0.0867566142519865,O
Belmarsh,PROPN,NNIS1-----A----,nmod,Nom,Masc,Sing,Inan,0.0297462450806752,B-ic
v,ADP,RR--6----------,case,Loc,,,,-0.207639627091131,O
Londýně,PROPN,NNIS6-----A----,nmod,Loc,Masc,Sing,Inan,-0.0590156639854575,B-gu
poté,ADV,Db-------------,advmod,,,,,-0.180617115415466,O
",",PUNCT,Z:-------------,punct,,,,,0.1818846911902826,O
co,SCONJ,"J,-------------",mark,,,,,0.5523916675142255,O
byl,AUX,VpYS----R-AAI--,aux:pass,,Masc,Sing,,-0.0119987901690574,O
uvězněn,ADJ,VsYS----X-APP--,advcl,,Masc,Sing,,0.00649252650691,O
za,ADP,RR--4----------,case,Acc,,,,-0.1048266624081203,O
porušení,NOUN,NNNS4-----A----,obl,Acc,Neut,Sing,,-0.0787690231642589,O
podmínek,NOUN,NNFP2-----A----,nmod,Gen,Fem,Plur,,-0.0540053878984384,O
kauce,NOUN,NNFS2-----A----,nmod,Gen,Fem,Sing,,0.0873337140904593,O
uvalených,ADJ,AAFP2----1A----,amod,Gen,Fem,Plur,,0.0015306191607627,O
na,ADP,RR--4----------,case,Acc,,,,-0.0552381351452077,O
žádost,NOUN,NNFS4-----A----,obl,Acc,Fem,Sing,,-0.0670540570868341,O
o,ADP,RR--4----------,case,Acc,,,,0.0048299379070803,O
vydání,NOUN,NNNS4-----A----,nmod,Acc,Neut,Sing,,-0.0099165777149255,O
do,ADP,RR--2----------,case,Gen,,,,-0.017773499463062,O
Švédska,PROPN,NNNS2-----A----,nmod,Gen,Neut,Sing,,-0.0438330474868601,B-gc
a,CCONJ,J^-------------,cc,,,,,0.024064261692068,O
měl,VERB,VpYS----R-AAI--,conj,,Masc,Sing,,-0.0110753276936608,O
být,AUX,Vf--------A-I--,aux:pass,,,,,-0.0210914578211076,O
propuštěn,ADJ,VsYS----X-APP--,ccomp,,Masc,Sing,,0.0854755947851916,O
minulý,ADJ,AAIS4----1A----,amod,Acc,Masc,Sing,Inan,-0.0449018532728662,O
týden,NOUN,NNIS4-----A----,obl,Acc,Masc,Sing,Inan,-0.0018471841981285,O
",",PUNCT,Z:-------------,punct,,,,,0.1667805362377159,O
ale,CCONJ,J^-------------,cc,,,,,0.1122046894186042,O
zůstane,VERB,VB-S---3P-AAP--,conj,,,Sing,,0.012900478035246,O
ve,ADP,RV--6----------,case,Loc,,,,0.00392890969363,O
vazbě,NOUN,NNFS6-----A----,obl,Loc,Fem,Sing,,0.0295278598830561,O
až,PART,TT-------------,advmod:emph,,,,,-0.0644863205651074,O
do,ADP,RR--2----------,case,Gen,,,,-0.0698183746873,O
vyslechnutí,NOUN,NNNS2-----A----,obl,Gen,Neut,Sing,,0.0176523299129433,O
případného,ADJ,AANS2----1A----,amod,Gen,Neut,Sing,,-0.0464755331363978,O
vydání,NOUN,NNNS2-----A----,nmod,Gen,Neut,Sing,,0.1203369607270326,O
do,ADP,RR--2----------,case,Gen,,,,0.0243296996363948,O
USA,PROPN,BNXXX-----A----,nmod,,,,,-0.0553272255367482,B-gc
v,ADP,RR--6----------,case,Loc,,,,0.0811441364846706,O
Londýně,PROPN,NNIS6-----A----,nmod,Loc,Masc,Sing,Inan,-0.0130245024978323,B-gu
v,ADP,RR--6----------,case,Loc,,,,-0.0003444148525512,O
únoru,NOUN,NNIS6-----A----,nmod,Loc,Masc,Sing,Inan,0.0824200115809187,B-T|B-tm
2020,NUM,C=-------------,nummod,,,,,0.3287997284485873,I-T|B-ty
.,PUNCT,Z:-------------,punct,,,,,-0.0377396266086295,O
Proto,CCONJ,J^-------------,cc,,,,,-0.0373761955610014,O
mohou,VERB,VB-P---3P-AAI-1,root,,,Plur,,0.4767747315395735,O
existovat,VERB,Vf--------A-I--,xcomp,,,,,0.0123540293165119,O
určité,ADJ,AAIP1----1A----,amod,Nom,Masc,Plur,Inan,0.0454739817570568,O
rozdíly,NOUN,NNIP1-----A----,nsubj,Nom,Masc,Plur,Inan,-0.0082485400361221,O
v,ADP,RR--6----------,case,Loc,,,,-0.0704801870889049,O
barvách,NOUN,NNFP6-----A----,nmod,Loc,Fem,Plur,,0.1104304043434346,O
a,CCONJ,J^-------------,cc,,,,,-0.1526382174842379,O
texturách,NOUN,NNFP6-----A----,conj,Loc,Fem,Plur,,0.1126311149094509,O
různých,ADJ,AAFP2----1A----,amod,Gen,Fem,Plur,,0.0046621241109617,O
částí,NOUN,NNFP2-----A----,nmod,Gen,Fem,Plur,,-0.0096898588827378,O
tašky,NOUN,NNFS2-----A----,nmod,Gen,Fem,Sing,,0.0093118637921038,O
",",PUNCT,Z:-------------,punct,,,,,0.2029472243524594,O
které,DET,P4FP1----------,nsubj,Nom,Fem,Plur,,-0.2526491770488525,O
vytvoří,VERB,VB-P---3P-AAP--,acl:relcl,,,Plur,,0.138545313780289,O
nádherný,ADJ,AAIS4----1A----,amod,Acc,Masc,Sing,Inan,-0.1812825485332491,O
jedinečný,ADJ,AAIS4----1A----,amod,Acc,Masc,Sing,Inan,-0.1125705516410148,O
efekt,NOUN,NNIS4-----A----,obj,Acc,Masc,Sing,Inan,-0.0396939993960781,O
.,PUNCT,Z:-------------,punct,,,,,0.5434263363019344,O
Děkuji,VERB,VB-S---1P-AAI-1,root,,,Sing,,0.1714968265027817,O
za,ADP,RR--4----------,case,Acc,,,,-0.0247158330739856,O
čekání,NOUN,NNNS4-----A----,obl:arg,Acc,Neut,Sing,,0.9631458535863906,O
Také,ADV,Db-------------,advmod,,,,,0.0623457237155698,O
chápu,VERB,VB-S---1P-AAI--,root,,,Sing,,0.0884921933479726,O
",",PUNCT,Z:-------------,punct,,,,,0.2302318000126278,O
že,SCONJ,"J,-------------",mark,,,,,0.0826843533496448,O
je,AUX,VB-S---3P-AAI--,cop,,,Sing,,-0.033526696693174,O
to,DET,PDNS1----------,nsubj,Nom,Neut,Sing,,0.0133314649922165,O
jen,ADV,Db-------------,advmod:emph,,,,,0.3208494973745661,O
jiná,ADJ,AAFS1----1A----,amod,Nom,Fem,Sing,,0.1709861539829562,O
forma,NOUN,NNFS1-----A----,ccomp,Nom,Fem,Sing,,-0.0856498598111372,O
zoufalství,NOUN,NNNS2-----A----,nmod,Gen,Neut,Sing,,0.0787197248280962,O
pokusit,VERB,Vf--------A-P--,csubj,,,,,0.1781235296603974,O
se,PRON,P7-X4----------,expl:pv,Acc,,,,-0.036148547769467,O
udržet,VERB,Vf--------A-P--,xcomp,,,,,-0.0216262633741694,O
jeho,DET,P9XXXZS3-------,det,,,,,0.0027929891729192,O
roli,NOUN,NNFS4-----A----,obj,Acc,Fem,Sing,,0.0804186596550988,O
jako,SCONJ,"J,-------------",mark,,,,,0.4764252887052433,O
manžel,NOUN,NNMS1-----A----,xcomp,Nom,Masc,Sing,Anim,0.108622493535096,O
a,CCONJ,J^-------------,cc,,,,,0.0624274497739805,O
muž,NOUN,NNMS1-----A----,conj,Nom,Masc,Sing,Anim,-0.0500038917777464,O
rodiny,NOUN,NNFS2-----A----,nmod,Gen,Fem,Sing,,0.0459997194594297,O
i,CCONJ,J^-------------,advmod:emph,,,,,0.0422782448319447,O
přesto,ADV,Db-------------,advmod,,,,,-0.0726033408015,O
",",PUNCT,Z:-------------,punct,,,,,0.2003826915807438,O
že,SCONJ,"J,-------------",mark,,,,,0.0922308371787286,O
před,ADP,RR--7----------,case,Ins,,,,-0.0063318323619129,O
jedním,NUM,CnZS7----------,nummod,Ins,"Masc,Neut",Sing,,-0.0256632478817945,O
nebo,CCONJ,J^-------------,cc,,,,,0.0962852417505147,O
dvěma,NUM,CnXP7----------,conj,Ins,,Plur,,-0.0416824539260265,O
dny,NOUN,NNIP7-----A----,obl,Ins,Masc,Plur,Inan,0.1071506520406395,O
nutil,VERB,VpYS----R-AAI--,advcl,,Masc,Sing,,0.0945386902726344,O
tequilu,NOUN,NNFS4-----A----,obj,Acc,Fem,Sing,,0.0310548045204848,O
jeho,DET,P9XXXZS3-------,det,,,,,0.1371206321852484,O
dospívajícímu,ADJ,AGMS3-----A----,amod,Dat,Masc,Sing,Anim,0.1389922013761547,O
synovi,NOUN,NNMS3-----A----,obl:arg,Dat,Masc,Sing,Anim,0.3833944765592199,O
.,PUNCT,Z:-------------,punct,,,,,-0.1910763755955792,O
Jerry,PROPN,NNMS1-----A----,root,Nom,Masc,Sing,Anim,0.2927236057162972,B-pf
:,PUNCT,Z:-------------,punct,,,,,-0.0810858526785389,O
Zaparkovals,VERB,VpYS----R-AAP--,conj,,Masc,Sing,,0.0985842159949942,O
ten,DET,PDIS4----------,det,Acc,Masc,Sing,Inan,-0.1215375083766943,O
přívěs,NOUN,NNIS4-----A----,obj,Acc,Masc,Sing,Inan,0.222881464514754,O
tam,ADV,Db-------------,advmod,,,,,0.2328029877041954,O
u,ADP,RR--2----------,case,Gen,,,,0.2591995783333821,O
kontejneru,NOUN,NNIS2-----A----,obl,Gen,Masc,Sing,Inan,0.4697025085352061,O
?,PUNCT,Z:-------------,punct,,,,,0.5648088727375898,O
Doufám,VERB,VB-S---1P-AAI--,root,,,Sing,,0.0251525098715674,O
",",PUNCT,Z:-------------,punct,,,,,0.2937889416951301,O
že,SCONJ,"J,-------------",mark,,,,,0.0235056073138653,O
máte,VERB,VB-P---2P-AAI--,ccomp,,,Plur,,0.0789196178303095,O
skvělý,ADJ,AAIS4----1A----,amod,Acc,Masc,Sing,Inan,-0.1216266925156193,O
večer,NOUN,NNIS4-----A----,obj,Acc,Masc,Sing,Inan,-0.0636783074399485,O
.,PUNCT,Z:-------------,punct,,,,,0.4424187314521886,O
Lavina,NOUN,NNFS1-----A----,nsubj,Nom,Fem,Sing,,0.0912764972965415,O
přišla,VERB,VpQW----R-AAP--,root,,"Fem,Neut","Plur,Sing",,0.2135253873491742,O
během,ADP,RR--2----------,case,Gen,,,,0.2270488629314679,O
první,ADJ,CrFS2----------,amod,Gen,Fem,Sing,,0.1129189266583676,O
větší,ADJ,AAFS2----2A----,amod,Gen,Fem,Sing,,0.0295259794768295,O
sněhové,ADJ,AAFS2----1A----,amod,Gen,Fem,Sing,,0.2156192933433896,O
nadílky,NOUN,NNFS2-----A----,obl,Gen,Fem,Sing,,-0.0271322515503259,O
v,ADP,RR--6----------,case,Loc,,,,0.0317802222522145,O
sezóně,NOUN,NNFS6-----A----,nmod,Loc,Fem,Sing,,0.1390184268422473,O
.,PUNCT,Z:-------------,punct,,,,,0.115491769214638,O
Nevýslovné,ADJ,AAIP1----1N----,amod,Nom,Masc,Plur,Inan,0.026068613241851,O
miliony,DET,CzIP1----------,nsubj,Nom,Masc,Plur,Inan,-0.1621831855974446,O
serverů,NOUN,NNIP2-----A----,nmod,Gen,Masc,Plur,Inan,0.1179644937264332,O
si,PRON,P7--3----------,obl,Dat,,,,-0.0403340064664584,O
ho,PRON,P5ZS4--3-------,obj,Acc,"Masc,Neut",Sing,,-0.1443100454283759,O
nainstalovaly,VERB,VpTP----R-AAP--,root,,"Fem,Masc",Plur,Inan,-0.0330343678561789,O
a,CCONJ,J^-------------,cc,,,,,-0.0852794866317929,O
odborníci,NOUN,NNMP1-----A----,nsubj,Nom,Masc,Plur,Anim,0.0884004933521095,O
řekli,VERB,VpMP----R-AAP--,conj,,Masc,Plur,Anim,0.6140858701308183,O
",",PUNCT,Z:-------------,punct,,,,,0.0207463333604268,O
že,SCONJ,"J,-------------",mark,,,,,0.0449585522918547,O
dopad,NOUN,NNIS1-----A----,nsubj,Nom,Masc,Sing,Inan,-0.0151717197622058,O
by,AUX,Vc----------I--,aux,,,,,0.0431769264341283,O
měl,VERB,VpYS----R-AAI--,ccomp,,Masc,Sing,,0.0546906785119571,O
být,AUX,Vf--------A-I--,cop,,,,,0.057612608616087,O
znám,ADJ,ACYS------A----,xcomp,,Masc,Sing,,0.0574620411803883,O
za,ADP,RR--4----------,case,Acc,,,,-0.0635341642919536,O
několik,DET,Ca--4----------,det:numgov,Acc,,,,-0.0994033024625892,O
dní,NOUN,NNIP2-----A---1,obl,Gen,Masc,Plur,Inan,0.0397818964346555,O
.,PUNCT,Z:-------------,punct,,,,,-0.4333895033033267,O
Policie,NOUN,NNFS1-----A----,nsubj,Nom,Fem,Sing,,0.1703879406010402,O
West,X,F%-------------,nmod,,,,,-0.0049082724690114,B-gu
Midlands,X,F%-------------,flat:foreign,,,,,-0.0922794048831711,I-gu
uvedla,VERB,VpQW----R-AAP--,root,,"Fem,Neut","Plur,Sing",,-0.0524848348483636,O
",",PUNCT,Z:-------------,punct,,,,,0.0637472402752946,O
že,SCONJ,"J,-------------",mark,,,,,-0.0612560862698191,O
Yahya,PROPN,NNMS1-----A----,nsubj:pass,Nom,Masc,Sing,Anim,-0.0349994833639454,B-P|B-pf
Sharif,PROPN,NNMS1-----A----,flat,Nom,Masc,Sing,Anim,-0.0626703090776581,I-P|B-ps
byl,AUX,VpYS----R-AAI--,aux:pass,,Masc,Sing,,0.0586689317755987,O
nalezen,ADJ,VsYS----X-APP-1,ccomp,,Masc,Sing,,0.0443002139940373,O
vážně,ADV,Dg-------1A----,advmod,,,,,0.0261971692192061,O
zraněný,ADJ,AAMS1----1A----,xcomp,Nom,Masc,Sing,Anim,-0.0766412569942905,O
na,ADP,RR--6----------,case,Loc,,,,0.0016852878004241,O
Coventry,X,F%-------------,obl,,,,,-0.0559579904390891,B-gs
Road,X,F%-------------,flat:foreign,,,,,0.014287238215955,I-gs
ve,ADP,RV--6----------,case,Loc,,,,0.0022633413698275,O
Small,X,F%-------------,obl,,,,,0.025824158106592,B-gu
Heath,X,F%-------------,flat:foreign,,,,,0.0600857983184308,I-gu
v,ADP,RR--4----------,case,Acc,,,,0.0706031999548876,O
pátek,NOUN,NNIS4-----A----,obl,Acc,Masc,Sing,Inan,-0.1089517182972421,O
před,ADP,RR--7----------,case,Ins,,,,-0.0756248897616299,O
půl,NUM,Cl-XX----------,obl,,,,,-0.0740118835261078,O
šestou,ADJ,CrFS7----------,amod,Ins,Fem,Sing,,0.0431666428752896,O
večer,ADV,Db-------------,advmod,,,,,-0.0069017617282843,O
.,PUNCT,Z:-------------,punct,,,,,-0.3025988829549653,O
Podle,ADP,RR--2----------,case,Gen,,,,0.3662173492582057,O
rádia,NOUN,NNNS2-----A----,obl,Gen,Neut,Sing,,0.0669909392866739,O
Svobodná,ADJ,AAFS1----1A----,amod,Nom,Fem,Sing,,0.0561226189195556,B-ms
Asie,PROPN,NNFS1-----A----,nmod,Nom,Fem,Sing,,0.0243492057928188,I-ms
Cao,PROPN,NNFXX-----A----,nsubj,,Fem,,,-0.0176917714472355,B-p_
uvedla,VERB,VpQW----R-AAP--,root,,"Fem,Neut","Plur,Sing",,-0.1017146257157964,O
",",PUNCT,Z:-------------,punct,,,,,0.0816170006159152,O
že,SCONJ,"J,-------------",mark,,,,,-0.0476375952534919,O
policie,NOUN,NNFS1-----A----,nsubj,Nom,Fem,Sing,,-0.0252651873910188,O
na,ADP,RR--4----------,case,Acc,,,,-0.001611425731169,O
ni,PRON,PEFS4--3------1,obl:arg,Acc,Fem,Sing,,-0.0398158652597495,O
vyvíjí,VERB,VB-S---3P-AAI--,ccomp,,,Sing,,0.0985299145295323,O
nátlak,NOUN,NNIS4-----A----,obj,Acc,Masc,Sing,Inan,-0.021072582050344,O
",",PUNCT,Z:-------------,punct,,,,,0.1183764102781517,O
aby,AUX,Vc-------------,aux,,,,,0.0273396261864339,O
přijala,VERB,VpQW----R-AAP--,acl,,"Fem,Neut","Plur,Sing",,-0.0263234720809882,O
její,DET,P9NS4FS3-------,det,Acc,Neut,Sing,,0.0084026787790986,O
prohlášení,NOUN,NNNS4-----A----,obj,Acc,Neut,Sing,,0.0686664575812095,O
",",PUNCT,Z:-------------,punct,,,,,0.0839964345655472,O
že,SCONJ,"J,-------------",mark,,,,,-0.0329939138033505,O
Wangova,ADJ,AUFS1M---------,amod,Nom,Fem,Sing,,0.0913356519588971,B-p_
smrt,NOUN,NNFS1-----A----,nsubj,Nom,Fem,Sing,,-0.0299107380029457,O
byla,AUX,VpQW----R-AAI--,cop,,"Fem,Neut","Plur,Sing",,-0.0222063061634117,O
