word,upos,xpos,deprel,case,gender,number,animacy,score,ner
приглашенные,VERB,,acl,Nom,,Plur,,-0.0244527355026191,NONE
на,ADP,,case,,,,,-0.1078622423248188,NONE
проверку,NOUN,,obl,Acc,Fem,Sing,Inan,-0.1640716841506647,NONE
сертификатов,NOUN,,nmod,Gen,Masc,Plur,Inan,0.0306375312744735,NONE
",",PUNCT,,punct,,,,,0.0824403751582251,NONE
должны,ADJ,,root,,,Plur,,0.082437537244929,NONE
будут,AUX,,cop,,,Plur,,0.0830140661192843,NONE
предъявить,VERB,,xcomp,,,,,0.0552858636264944,NONE
оригиналы,NOUN,,obj,Acc,Masc,Plur,Inan,0.1359298035134065,NONE
сертификатов,NOUN,,nmod,Gen,Masc,Plur,Inan,0.1000591870867979,NONE
",",PUNCT,,punct,,,,,0.2759602742858166,NONE
которые,PRON,,obj,Acc,,,,0.1512237385733816,NONE
они,PRON,,nsubj,Nom,,Plur,,0.005446721380625,NONE
загрузили,VERB,,acl:relcl,,,Plur,,0.0401551242284539,NONE
при,ADP,,case,,,,,-0.0256762991576872,NONE
отправке,NOUN,,obl,Loc,Fem,Sing,Inan,0.0752197858636851,NONE
онлайн-заявления,NOUN,,nmod,Gen,Neut,Sing,Inan,0.1603593020954054,NONE
.,PUNCT,,punct,,,,,0.6885907341966252,NONE
Ее,DET,,det,,,,,-0.1011404494563704,NONE
твит,NOUN,,obj,Acc,Masc,Sing,Inan,-0.0600479441791868,NONE
скептически,ADV,,advmod,,,,,0.1854665228834675,NONE
встретили,VERB,,root,,,Plur,,-0.0578524142972087,NONE
различные,ADJ,,amod,Nom,,Plur,,-0.0419830292998573,NONE
пользователи,NOUN,,nsubj,Nom,Masc,Plur,Anim,-0.2653468191183519,NONE
соцсети,NOUN,,nmod,Gen,Fem,Sing,Inan,0.1854077494237759,NONE
",",PUNCT,,punct,,,,,0.0462370997219833,NONE
один,NUM,,nsubj,Nom,Masc,,,0.0723383758857309,NONE
из,ADP,,case,,,,,-0.0339089595013545,NONE
них,PRON,,nmod,Gen,,Plur,,-0.235001316170238,NONE
твитнул,VERB,,conj,,Masc,Sing,,0.1841110486000108,NONE
в,ADP,,case,,,,,0.0433223776936133,NONE
ответ,NOUN,,obl,Acc,Masc,Sing,Inan,-0.0016916365410921,NONE
:,PUNCT,,punct,,,,,0.0239275708210581,NONE
«Предложите,VERB,,parataxis,,,Plur,,0.2193149608953606,NONE
свои,DET,,det,Acc,,Plur,,0.1256997555420394,NONE
определения,NOUN,,obj,Acc,Neut,Plur,Inan,-0.0306896823364901,NONE
коммунизма,NOUN,,nmod,Gen,Masc,Sing,Inan,0.0514285880331431,NONE
и,CCONJ,,cc,,,,,-0.2010295218141773,NONE
христианства,NOUN,,conj,Gen,Neut,Sing,Inan,0.0574494977591148,NONE
",",PUNCT,,punct,,,,,-0.062557393384009,NONE
потому,ADV,,mark,,,,,-0.145495817180567,NONE
что,SCONJ,,fixed,,,,,0.1722798930416896,NONE
похоже,ADJ,,advcl,,Neut,Sing,,0.1619373572243129,NONE
",",PUNCT,,punct,,,,,0.0933996549873918,NONE
что,SCONJ,,mark,,,,,0.3074835179087802,NONE
вы,PRON,,nsubj,Nom,,Plur,,-0.083969816477211,NONE
сами,ADJ,,obl,Nom,,Plur,,-0.0301116069256143,NONE
их,PRON,,obj,Gen,,Plur,,0.0644074396216975,NONE
не,PART,,advmod,,,,,0.0690637864163783,NONE
понимаете»,VERB,,ccomp,,,Sing,,0.2321054383890565,NONE
.,PUNCT,,punct,,,,,-0.1230953945577152,NONE
До,ADP,,case,,,,,-0.396281485712993,NONE
назначения,NOUN,,obl,Gen,Neut,Sing,Inan,0.0585115505062553,NONE
Макинани,PROPN,,nmod,Gen,Masc,Sing,Anim,0.2978454726443054,PER
брифингов,NOUN,,nsubj:pass,Gen,Masc,Plur,Inan,0.1385939817781773,NONE
не,PART,,advmod,,,,,-0.1226859124018896,NONE
проводилось,VERB,,root,,Neut,Sing,,0.4015995883284439,NONE
больше,ADV,,nsubj:pass,,,,,-0.0142819105304516,NONE
года,NOUN,,obl,Gen,Masc,Sing,Inan,0.0196622531159109,NONE
.,PUNCT,,punct,,,,,0.6097184379799626,NONE
Г-н,NOUN,,nsubj:pass,Nom,Masc,Sing,Anim,0.0279170376292973,NONE
Блэр,PROPN,,appos,Nom,Masc,Sing,Anim,-0.1055796433260359,PER
был,AUX,,aux:pass,,Masc,Sing,,-0.1012083653068098,NONE
серьезно,ADV,,advmod,,,,,-0.0529152296724748,NONE
обеспокоен,VERB,,root,,Masc,Sing,,-0.1364986133744073,NONE
тем,PRON,,obl,Ins,Neut,Sing,Inan,-0.0758406920483198,NONE
",",PUNCT,,punct,,,,,0.0294744822789765,NONE
что,SCONJ,,mark,,,,,-0.0359030801869748,NONE
в,ADP,,case,,,,,-0.086971765653444,NONE
Лейбористах,PROPN,,obl,Loc,Masc,Plur,Anim,0.0395006982633421,LOC
до,ADP,,advmod,,,,,-0.2776335553882975,NONE
сих,DET,,fixed,Gen,,Plur,,-0.1558824104759908,NONE
пор,NOUN,,fixed,Gen,Fem,Plur,Inan,-0.0879603454749534,NONE
видят,VERB,,acl,,,Plur,,0.1109684749554476,NONE
партию,NOUN,,obj,Acc,Fem,Sing,Inan,0.0918813659385222,NONE
",",PUNCT,,punct,,,,,0.1887460393678954,NONE
которая,PRON,,nsubj,Nom,,,,-0.5936898103427242,NONE
повышает,VERB,,acl:relcl,,,Sing,,-0.0976035572149596,NONE
налоги,NOUN,,obj,Acc,Masc,Plur,Inan,-0.0828420283605637,NONE
.,PUNCT,,punct,,,,,0.1913261758926085,NONE
Ленты,NOUN,,nsubj,Nom,Fem,Plur,Inan,0.2536279501600133,NONE
натяжения,NOUN,,nmod,Gen,Neut,Sing,Inan,0.0410540307317186,NONE
",",PUNCT,,punct,,,,,-0.0314226482590763,NONE
также,ADV,,obl,,,,,-0.0498123239365255,NONE
известные,ADJ,,amod,Nom,,Plur,,0.0588569175310549,NONE
как,SCONJ,,mark,,,,,0.0925925098695489,NONE
эрекционные,ADJ,,amod,Nom,,Plur,,0.3147969112558604,NONE
кольца,NOUN,,obl,Nom,Neut,Plur,Inan,0.196001422455577,NONE
",",PUNCT,,punct,,,,,0.2091077213532973,NONE
помогают,VERB,,root,,,Plur,,0.1513841659133316,NONE
поддерживать,VERB,,xcomp,,,,,0.2315453782063574,NONE
эрекцию,NOUN,,obj,Acc,Fem,Sing,Inan,0.254002000839241,NONE
",",PUNCT,,punct,,,,,0.3122269547326194,NONE
как,SCONJ,,mark,,,,,0.1053689490492136,NONE
только,PART,,fixed,,,,,0.15002863008154,NONE
она,PRON,,nsubj,Nom,Fem,Sing,,0.1921553736124301,NONE
возникла,VERB,,advcl,,Fem,Sing,,0.0623349724284746,NONE
",",PUNCT,,punct,,,,,0.017987934401509,NONE
с,ADP,,case,,,,,0.1422599006550845,NONE
помощью,NOUN,,fixed,Ins,Fem,Sing,Inan,-0.1709241126685988,NONE
насоса,NOUN,,obl,Gen,Masc,Sing,Inan,0.0904253624747185,NONE
.,PUNCT,,punct,,,,,-0.1195164103769583,NONE
Расположение,NOUN,,nsubj,Nom,Neut,Sing,Inan,0.1116440034592781,NONE
рядов,NOUN,,nmod,Gen,Masc,Plur,Inan,0.3881873780404021,NONE
поменялось,VERB,,root,,Neut,Sing,,0.1480683624153128,NONE
и,CCONJ,,cc,,,,,-0.4254709929149537,NONE
все,DET,,det,Nom,,Plur,,-0.2151531785782788,NONE
мы,PRON,,nsubj,Nom,,Plur,,-0.2875136883356415,NONE
запоминали,VERB,,conj,,,Plur,,-0.0096391225093501,NONE
",",PUNCT,,punct,,,,,0.1810409989026405,NONE
где,ADV,,advmod,,,,,-0.1186963418188236,NONE
что,PRON,,nsubj,Nom,,,,-0.0836937095593157,NONE
находится,VERB,,ccomp,,,Sing,,-0.2570162502694591,NONE
.,PUNCT,,punct,,,,,-0.1779559174327007,NONE
25,NUM,,obl,,,,,-0.1098468974170987,NONE
июля,NOUN,,flat,Gen,Masc,Sing,Inan,0.2414991926867243,NONE
(,PUNCT,,punct,,,,,0.0500952505769029,NONE
UPI,PROPN,,flat:foreign,,,,,0.1347736388513244,ORG
),PUNCT,,punct,,,,,-0.0298641113328479,ORG
—,PUNCT,,punct,,,,,0.0866627133038884,NONE
Центры,PROPN,,nsubj,Nom,Masc,Plur,Inan,0.197619973321156,NONE
по,ADP,,case,,,,,-0.0446254024362513,NONE
контролю,NOUN,,nmod,Dat,Masc,Sing,Inan,0.0276466149966515,NONE
и,CCONJ,,cc,,,,,0.1178363985485657,NONE
профилактике,NOUN,,conj,Dat,Fem,Sing,Inan,0.1624726308795605,NONE
заболеваний,NOUN,,nmod,Gen,Neut,Plur,Inan,0.0768408100854565,NONE
расследуют,VERB,,root,,,Plur,,0.1195528672760068,NONE
вспышку,NOUN,,obj,Acc,Fem,Sing,Inan,0.085829792793716,NONE
сальмонеллы,NOUN,,nmod,Gen,Fem,Sing,Inan,0.3220066661417011,NONE
",",PUNCT,,punct,,,,,0.1889108905529633,NONE
которая,PRON,,nsubj,Nom,,,,-0.045398253402526,NONE
заразила,VERB,,acl:relcl,,Fem,Sing,,0.2613806386726165,NONE
212,NUM,,nummod,,,,,-0.2437397491129378,NONE
человек,NOUN,,obl,Gen,Masc,Plur,Anim,0.2163606986569274,NONE
в,ADP,,case,,,,,0.1880237334393503,NONE
23,NUM,,nummod,,,,,-0.0577378457697661,NONE
штатах,NOUN,,obl,Loc,Masc,Plur,Inan,0.1483911942762146,NONE
.,PUNCT,,punct,,,,,-0.4489764293890635,NONE
Кубок,NOUN,,nsubj,Nom,Masc,Sing,Inan,-0.3038900763686977,NONE
мира,NOUN,,nmod,Gen,Masc,Sing,Inan,0.0157838728324028,NONE
является,VERB,,root,,,Sing,,0.0376061085698337,NONE
витриной,NOUN,,obl,Ins,Fem,Sing,Inan,0.2786813772362158,NONE
",",PUNCT,,punct,,,,,0.4279199421240721,NONE
которая,PRON,,nsubj,Nom,,,,0.0554955693979699,NONE
улучшит,VERB,,acl:relcl,,,Sing,,0.2816893828678167,NONE
команду,NOUN,,obj,Acc,Fem,Sing,Inan,-0.0846175994068221,NONE
",",PUNCT,,punct,,,,,0.2084669028053289,NONE
как,SCONJ,,mark,,,,,0.3455784239418621,NONE
считает,VERB,,parataxis,,,Sing,,-0.0713911741689522,NONE
капитан,NOUN,,nsubj,Nom,Masc,Sing,Anim,0.0265841597664175,NONE
канадской,ADJ,,amod,Gen,Fem,Sing,,0.1245923220365372,NONE
сборной,NOUN,,nmod,Gen,Fem,Sing,Inan,0.2717130498543439,NONE
Я,PRON,,nsubj,Nom,,Sing,,-0.0889037732152918,NONE
предполагаю,VERB,,root,,,Sing,,-0.1065375294155032,NONE
",",PUNCT,,punct,,,,,0.0901795934126327,NONE
что,SCONJ,,mark,,,,,0.0951084856935573,NONE
это,PRON,,nsubj,Nom,Neut,Sing,Inan,0.0402417310293728,NONE
",",PUNCT,,punct,,,,,-0.0655890452379386,NONE
в,ADP,,case,,,,,0.0739183845377878,NONE
каком-то,DET,,det,Loc,Masc,Sing,,-0.0105801957870156,NONE
роде,NOUN,,parataxis,Loc,Masc,Sing,Inan,-0.0055266144440254,NONE
",",PUNCT,,punct,,,,,0.1525593672755905,NONE
конец,NOUN,,ccomp,Nom,Masc,Sing,Inan,0.0119133522571036,NONE
чего-то,PRON,,nmod,Gen,,,,0.198799645106452,NONE
незначительного,ADJ,,amod,Gen,Neut,Sing,,0.1709265840091784,NONE
в,ADP,,case,,,,,0.0623874499161925,NONE
моей,DET,,det,Loc,Fem,Sing,,0.1125131770268346,NONE
жизни,NOUN,,nmod,Loc,Fem,Sing,Inan,-0.0217941376542057,NONE
",",PUNCT,,punct,,,,,0.3153770906262664,NONE
чтобы,SCONJ,,mark,,,,,-0.0763892908073724,NONE
немного,ADV,,advmod,,,,,0.1230940141884882,NONE
позитивно,ADV,,advmod,,,,,-0.0243465989149813,NONE
подумать,VERB,,advcl,,,,,-0.0772933174489195,NONE
о,ADP,,case,,,,,0.0189712600263497,NONE
моей,DET,,det,Loc,Fem,Sing,,-0.0296294823012953,NONE
собственной,ADJ,,amod,Loc,Fem,Sing,,-0.0984100068275652,NONE
психически,ADV,,advmod,,,,,0.1845084173108,NONE
неуравновешенной,ADJ,,amod,Loc,Fem,Sing,,0.3970513404958363,NONE
натуре,NOUN,,obl,Loc,Fem,Sing,Inan,0.0032009510961502,NONE
.,PUNCT,,punct,,,,,-0.3346119013723651,NONE
Польша,PROPN,,nsubj,Nom,Fem,Sing,Inan,0.4136820001539008,LOC
является,VERB,,root,,,Sing,,0.0646533443426805,NONE
ярым,ADJ,,amod,Ins,Masc,Sing,,-0.009131332817204,NONE
противником,NOUN,,obl,Ins,Masc,Sing,Anim,-0.0512352768096934,NONE
трубопровода,NOUN,,nmod,Gen,Masc,Sing,Inan,0.042861478246899,NONE
Северный,PROPN,,amod,,,,,0.0313059268143463,NONE
поток,NOUN,,appos,Nom,Masc,Sing,Inan,0.1065144612469568,NONE
2,NUM,,nummod:entity,,,,,0.0157383787676638,NONE
",",PUNCT,,punct,,,,,0.1025321664147199,NONE
по,ADP,,case,,,,,0.1234525286515933,NONE
которому,PRON,,obl,Dat,,,,0.0593374189009647,NONE
российский,ADJ,,amod,Nom,Masc,Sing,,0.0025150885070786,NONE
газ,NOUN,,nsubj:pass,Nom,Masc,Sing,Inan,0.040373568834124,NONE
будет,AUX,,aux:pass,,,Sing,,-0.126429627563095,NONE
напрямую,ADV,,advmod,,,,,-0.091897028714998,NONE
поставляться,VERB,,acl:relcl,,,,,0.0266264242304456,NONE
в,ADP,,case,,,,,-0.0261204710729361,NONE
Германию,PROPN,,obl,Acc,Fem,Sing,Inan,0.0562064012884439,LOC
",",PUNCT,,punct,,,,,0.1427819694737948,NONE
и,CCONJ,,cc,,,,,-0.0329784618618725,NONE
заявляет,VERB,,conj,,,Sing,,0.0516844099208362,NONE
",",PUNCT,,punct,,,,,-0.4906160029489533,NONE
что,SCONJ,,mark,,,,,-0.0283363494357179,NONE
это,PRON,,nsubj,Nom,Neut,Sing,Inan,0.0598160563940812,NONE
делает,VERB,,ccomp,,,Sing,,-0.0108221467577175,NONE
Европу,PROPN,,obj,Acc,Fem,Sing,Inan,0.0785782336455025,LOC
зависимой,ADJ,,obl,Ins,Fem,Sing,,0.0130862838590038,NONE
от,ADP,,case,,,,,-0.0301455257467213,NONE
российских,ADJ,,amod,Gen,,Plur,,0.1026685222445889,NONE
поставок,NOUN,,obl,Gen,Fem,Plur,Inan,0.0868071769491591,NONE
и,CCONJ,,cc,,,,,0.0638979019299341,NONE
открывает,VERB,,conj,,,Sing,,0.0789860455653492,NONE
возможность,NOUN,,obj,Acc,Fem,Sing,Inan,0.0080590284218378,NONE
давления,NOUN,,nmod,Gen,Neut,Sing,Inan,0.012625865890969,NONE
со,ADP,,case,,,,,0.1522863244603262,NONE
стороны,NOUN,,fixed,Gen,Fem,Sing,Inan,0.1757099155652301,NONE
Москвы,PROPN,,nmod,Gen,Fem,Sing,Inan,0.2894562170863788,LOC
.,PUNCT,,punct,,,,,-0.1391712577071407,NONE
Сотрудничество,NOUN,,nsubj,Nom,Neut,Sing,Inan,0.4533509196080839,NONE
—,PUNCT,,punct,,,,,0.3443107702672954,NONE
это,PRON,,expl,,,,,-0.341871802774578,NONE
выигрышная,ADJ,,amod,Nom,Fem,Sing,,0.1939410842577631,NONE
для,ADP,,case,,,,,-0.1564393750195937,NONE
всех,PRON,,obl,Gen,,Plur,Anim,-0.1845377748987981,NONE
ситуация,NOUN,,root,Nom,Fem,Sing,Inan,-0.1316942110356677,NONE
.,PUNCT,,punct,,,,,0.2175213417684031,NONE
Остальные,ADJ,,nsubj:pass,Nom,,Plur,,-0.0096518755028777,NONE
–,PUNCT,,punct,,,,,-0.0471229611875137,NONE
бывший,ADJ,,amod,Nom,Masc,Sing,,-0.0017554131328311,NONE
бизнесмен,NOUN,,parataxis,Nom,Masc,Sing,Anim,-0.1111965962650729,NONE
Фарид,PROPN,,appos,Nom,Masc,Sing,Anim,0.0499760852103684,PER
Бенхамдин,PROPN,,flat:name,Nom,Masc,Sing,Anim,-0.0031767069808631,PER
и,CCONJ,,cc,,,,,-0.1377479248343335,NONE
бывший,ADJ,,amod,Nom,Masc,Sing,,0.0738421544979139,NONE
министр,NOUN,,conj,Nom,Masc,Sing,Anim,0.1197091577320548,NONE
обороны,NOUN,,nmod,Gen,Fem,Sing,Inan,-0.0519336804688177,NONE
Халид,PROPN,,appos,Nom,Masc,Sing,Anim,-0.0043492445972947,PER
Неззар,PROPN,,flat:name,Nom,Masc,Sing,Anim,0.0748329714574357,PER
–,PUNCT,,punct,,,,,-0.1795263196177073,NONE
заочно,ADV,,advmod,,,,,0.0569794938156842,NONE
приговорены,VERB,,root,,,Plur,,-0.2026185427132335,NONE
к,ADP,,case,,,,,0.0780926415553186,NONE
20,NUM,,nummod,,,,,0.5032667988462663,NONE
годам,NOUN,,obl,Dat,Masc,Plur,Inan,-0.0036638526169858,NONE
тюремного,ADJ,,amod,Gen,Neut,Sing,,-0.002127578089944,NONE
заключения,NOUN,,nmod,Gen,Neut,Sing,Inan,0.0882843590320335,NONE
.,PUNCT,,punct,,,,,0.2168887404919555,NONE
Амит,PROPN,,nsubj,Nom,Masc,Sing,Anim,0.4407017884772534,PER
Йоран,PROPN,,appos,Nom,Masc,Sing,Anim,0.0416315967163396,PER
",",PUNCT,,punct,,,,,0.0959104379061956,NONE
исполнительный,ADJ,,amod,Nom,Masc,Sing,,0.045276379860695,NONE
директор,NOUN,,appos,Nom,Masc,Sing,Anim,-0.0416920528623718,NONE
компании,NOUN,,nmod,Gen,Fem,Sing,Inan,0.0117538605014449,NONE
по,ADP,,case,,,,,0.0588828969831159,NONE
кибербезопасности,NOUN,,nmod,Dat,Fem,Sing,Inan,0.0447818601214892,NONE
Tenable,PROPN,,flat:foreign,,,,,-0.0869004903733011,ORG
",",PUNCT,,punct,,,,,0.3439585668196604,NONE
назвал,VERB,,root,,Masc,Sing,,-0.0200849055960747,NONE
это,PRON,,obj,Acc,Neut,Sing,Inan,0.0836931216091946,NONE
«крупнейшей,ADJ,,amod,Ins,Fem,Sing,,0.2303740660074726,NONE
единичной,ADJ,,amod,Ins,Fem,Sing,,0.0554653364026859,NONE
",",PUNCT,,punct,,,,,0.1715838556433685,NONE
самой,ADJ,,amod,Ins,Fem,Sing,,0.0177548806825736,NONE
критичной,ADJ,,conj,Ins,Fem,Sing,,0.2130132077895047,NONE
уязвимостью,NOUN,,obl,Ins,Fem,Sing,Inan,0.0534722615547428,NONE
за,ADP,,case,,,,,-0.0953547343665945,NONE
последние,ADJ,,amod,Acc,,Plur,Inan,-0.0413865372737033,NONE
десять,NUM,,nummod:gov,Acc,,,,-0.0127444331910535,NONE
лет»,NOUN,,nmod,Gen,Neut,Plur,Inan,0.0377179859333545,NONE
",",PUNCT,,punct,,,,,0.2398304568260657,NONE
—,PUNCT,,punct,,,,,-0.2483685759616544,NONE
и,CCONJ,,cc,,,,,0.0167686883872274,NONE
",",PUNCT,,punct,,,,,0.0265960529789704,NONE
возможно,ADV,,parataxis,,,,,0.1171148771925084,NONE
",",PUNCT,,punct,,,,,0.0887695303170242,NONE
самой,ADJ,,amod,Ins,Fem,Sing,,0.0067147468847912,NONE
большой,ADJ,,conj,Ins,Fem,Sing,,-0.0842054511674181,NONE
в,ADP,,case,,,,,0.0387796646499378,NONE
истории,NOUN,,nmod,Loc,Fem,Sing,Inan,0.0435916913723309,NONE
современных,ADJ,,amod,Gen,,Plur,,-0.0493026278413576,NONE
компьютеров,NOUN,,nmod,Gen,Masc,Plur,Inan,0.0982818517457097,NONE
.,PUNCT,,punct,,,,,-0.4247500964194506,NONE
В,ADP,,case,,,,,-0.2770442540053032,NONE
первую,ADJ,,amod,Acc,Fem,Sing,,0.0134513662038128,NONE
смену,NOUN,,obl,Acc,Fem,Sing,Inan,0.0479694552565026,NONE
они,PRON,,nsubj,Nom,,Plur,,-0.2551668429284987,NONE
держали,VERB,,root,,,Plur,,0.184347116883549,NONE
меня,PRON,,obj,Acc,,Sing,,-0.1849735697257729,NONE
рядом,ADV,,advmod,,,,,0.0643015196848368,NONE
.,PUNCT,,punct,,,,,0.6182243550464102,NONE
Британская,ADJ,,amod,Nom,Fem,Sing,,0.0283221390684834,NONE
школа,NOUN,,nsubj,Nom,Fem,Sing,Inan,0.0163022930184318,NONE
",",PUNCT,,punct,,,,,0.0216828211359264,NONE
собравшая,VERB,,acl,Nom,Fem,Sing,,-0.0308098450604236,NONE
больше,ADV,,advmod,,,,,-0.0371059828203988,NONE
всего,DET,,det,Gen,Neut,Sing,Inan,-0.0163488336502298,NONE
средств,NOUN,,obl,Gen,Neut,Plur,Inan,-0.0326956760353391,NONE
для,ADP,,case,,,,,0.1029978777552508,NONE
благотворительной,ADJ,,amod,Gen,Fem,Sing,,0.0857298844131237,NONE
организации,NOUN,,nmod,Gen,Fem,Sing,Inan,0.004264100031436,NONE
Macmillan,PROPN,,flat:foreign,,,,,0.0569176466865905,ORG
Cancer,PROPN,,flat:foreign,,,,,0.047069588474058,ORG
Support,PROPN,,flat:foreign,,,,,0.0275487286213772,ORG
",",PUNCT,,punct,,,,,0.108561971185261,NONE
устроит,VERB,,root,,,Sing,,0.1403791796806268,NONE
World,PROPN,,flat:foreign,,,,,0.0344658799261153,NONE
',PUNCT,,punct,,,,,0.0995904241878268,NONE
s,X,,flat:foreign,,,,,0.0603838341286413,NONE
Biggest,PROPN,,flat:foreign,,,,,0.0183084740188506,NONE
Coffee,PROPN,,flat:foreign,,,,,-0.0059910644795884,NONE
Morning,PROPN,,flat:foreign,,,,,-0.8428950728068414,NONE
",",PUNCT,,punct,,,,,-0.0420074751491404,NONE
«самый,ADJ,,amod,Acc,Masc,Sing,Inan,0.050486296066731,NONE
масштабный,ADJ,,amod,Acc,Masc,Sing,Inan,-0.0544205189719024,NONE
завтрак,NOUN,,obj,Acc,Masc,Sing,Inan,-0.0058164103909128,NONE
с,ADP,,case,,,,,0.0158761172963085,NONE
кофе,NOUN,,nmod,Ins,Masc,Sing,Inan,-0.1042724098021485,NONE
в,ADP,,case,,,,,0.1602028721627564,NONE
мире»,NOUN,,nmod,Loc,Masc,Sing,Inan,0.0466193843994547,NONE
.,PUNCT,,punct,,,,,-0.3339939154840839,NONE
Но,CCONJ,,cc,,,,,-0.3328092014472468,NONE
они,PRON,,nsubj,Nom,,Plur,,0.0438125025211068,NONE
почти,ADV,,advmod,,,,,-0.0738820311505075,NONE
моментально,ADV,,advmod,,,,,0.178523623476469,NONE
заработали,VERB,,root,,,Plur,,0.0204037074375886,NONE
пенальти,NOUN,,obj,Acc,Masc,Plur,Inan,-0.0051572931596776,NONE
в,ADP,,case,,,,,-0.190861668408226,NONE
свои,DET,,det,Acc,,Plur,,-0.2215582219998891,NONE
ворота,NOUN,,obl,Acc,Neut,Plur,Inan,-0.0879239627179688,NONE
.,PUNCT,,punct,,,,,0.5950840995660568,NONE
Говорят,VERB,,root,,,Plur,,0.0272559738085627,NONE
",",PUNCT,,punct,,,,,0.1963224055778076,NONE
что,SCONJ,,mark,,,,,-0.2563834496258606,NONE
Уэст,PROPN,,nsubj,Nom,Masc,Sing,Anim,0.0678198902128247,PER
также,ADV,,advmod,,,,,-0.0231430491893597,NONE
посетил,VERB,,ccomp,,Masc,Sing,,0.1696278483108795,NONE
больницу,NOUN,,obj,Acc,Fem,Sing,Inan,0.0271578607754839,NONE
несколько,NUM,,nummod,Acc,,,Inan,0.1146401763402047,NONE
часов,NOUN,,obl,Gen,Masc,Plur,Inan,0.0548354278939232,NONE
после,ADP,,case,,,,,-0.0137514011214207,NONE
того,PRON,,obl,Gen,Neut,Sing,Inan,-0.0618117830850274,NONE
",",PUNCT,,punct,,,,,0.3615378268561207,NONE
как,SCONJ,,mark,,,,,-0.0775216405316595,NONE
Джастин,PROPN,,nsubj,Nom,Masc,Sing,Anim,0.1957233060900205,PER
Бибер,PROPN,,flat:name,Nom,Masc,Sing,Anim,-0.1027908001535258,PER
навестил,VERB,,acl,,Masc,Sing,,0.0696448022086939,NONE
его,PRON,,obj,Acc,Masc,Sing,,0.0360231176439249,NONE
на,ADP,,case,,,,,-0.005948998520466,NONE
ранчо,NOUN,,obl,Loc,Neut,Sing,Inan,-0.1740983483408515,NONE
в,ADP,,case,,,,,-0.0522054044691154,NONE
Вайоминге,PROPN,,nmod,Loc,Masc,Sing,Inan,0.1156856864769672,LOC
.,PUNCT,,punct,,,,,0.1474231519169729,NONE
Некоторые,DET,,det,Nom,,Plur,,-0.1282038792687244,NONE
имеющиеся,VERB,,acl,Nom,,Plur,,0.0710570275390339,NONE
у,ADP,,case,,,,,-0.0011745094626626,NONE
нас,PRON,,obl,Gen,,Plur,,-0.0174837701518195,NONE
метеориты,NOUN,,nsubj,Nom,Masc,Plur,Inan,0.0339468911349587,NONE
с,ADP,,case,,,,,0.1164406086609099,NONE
Марса,PROPN,,nmod,Gen,Masc,Sing,Inan,0.2539518420568165,LOC
очень,ADV,,obl,,,,,-0.0176437309273577,NONE
хрупки,ADJ,,root,,,Plur,,0.1419911606450917,NONE
",",PUNCT,,punct,,,,,0.1376921526920757,NONE
и,CCONJ,,cc,,,,,0.0077321499675514,NONE
мы,PRON,,nsubj,Nom,,Plur,,-0.0644381813705686,NONE
выбрали,VERB,,conj,,,Plur,,0.0308333730642218,NONE
конкретно,ADV,,advmod,,,,,-0.8604754990234373,NONE
этот,DET,,obj,Acc,Masc,Sing,,-0.0198318092599483,NONE
именно,PART,,advmod,,,,,-0.0956735277244814,NONE
потому,ADV,,advmod,,,,,-0.074244354975031,NONE
",",PUNCT,,punct,,,,,0.0584696062879118,NONE
что,SCONJ,,mark,,,,,0.0836497371121392,NONE
он,PRON,,nsubj,Nom,Masc,Sing,,-0.0553454117389313,NONE
очень,ADV,,obl,,,,,-0.0726825970942275,NONE
твердый,ADJ,,advcl,Nom,Masc,Sing,,0.1614318134239327,NONE
Спор,NOUN,,nsubj,Nom,Masc,Sing,Inan,0.0989618625556604,NONE
из-за,ADP,,case,,,,,-0.0104519984096724,NONE
этого,DET,,det,Gen,Masc,Sing,,-0.042611688051289,NONE
региона,NOUN,,nmod,Gen,Masc,Sing,Inan,-0.0254021414858572,NONE
вызвал,VERB,,root,,Masc,Sing,,-0.0504143385929222,NONE
две,NUM,,obj,Acc,Fem,,Inan,-0.0138875576828321,NONE
из,ADP,,case,,,,,-0.0006608172906364,NONE
трех,NUM,,nummod,Gen,,,,-0.0125718503739661,NONE
войн,NOUN,,nmod,Gen,Fem,Plur,Inan,0.0618453019337096,NONE
между,ADP,,case,,,,,-0.0081561374120465,NONE
Пакистаном,PROPN,,nmod,Ins,Masc,Sing,Inan,-0.0113979843982799,LOC
и,CCONJ,,cc,,,,,-0.0096722651525212,NONE
Индией,PROPN,,conj,Ins,Fem,Sing,Inan,-0.0063066234355373,LOC
",",PUNCT,,punct,,,,,0.009522035704443,NONE
произошедших,VERB,,acl,Gen,,Plur,,0.9465046364039664,NONE
после,ADP,,case,,,,,-0.032213004056788,NONE
обретения,NOUN,,obl,Gen,Neut,Sing,Inan,0.0097466967616911,NONE
независимости,NOUN,,nmod,Gen,Fem,Sing,Inan,-0.0069279007328593,NONE
от,ADP,,case,,,,,-0.0250396697323749,NONE
Британии,PROPN,,nmod,Gen,Fem,Sing,Inan,0.0015057963866968,LOC
в,ADP,,case,,,,,0.0487679608509098,NONE
1947,ADJ,,amod,,,,,0.0043845611606347,NONE
г,NOUN,,nmod,Loc,Masc,Sing,Inan,-0.0006221182396374,NONE
.,PUNCT,,punct,,,,,-0.1848334381979832,NONE
