word,upos,xpos,deprel,case,gender,number,animacy,score,ner
ежедневно,ADV,,advmod,,,,,0.2092113450922145,NONE
выявляется,VERB,,conj,,,Sing,,0.1527634287977071,NONE
более,ADV,,nsubj:pass,,,,,0.0883689105945199,NONE
45,NUM,,nummod,,,,,0.2403521780581843,NONE
000,NUM,,nummod,,,,,0.0100453621196534,NONE
новых,ADJ,,amod,Gen,,Plur,,-0.029298652155923,NONE
случаев,NOUN,,obl,Gen,Masc,Plur,Inan,0.0872059862052664,NONE
.,PUNCT,,punct,,,,,0.4095334358948103,NONE
Как,SCONJ,,mark,,,,,0.2376266046931978,NONE
только,PART,,fixed,,,,,-0.5040688983777144,NONE
у,ADP,,case,,,,,0.2432180050034033,NONE
нас,PRON,,advcl,Gen,,Plur,,-0.0727410088586028,NONE
будет,VERB,,advcl,,,Sing,,0.1008877738269612,NONE
информация,NOUN,,nsubj,Nom,Fem,Sing,Inan,0.086597580554355,NONE
",",PUNCT,,punct,,,,,0.290099806691514,NONE
мы,PRON,,nsubj,Nom,,Plur,,0.084829367812608,NONE
сможем,VERB,,root,,,Plur,,-0.1728179334146664,NONE
сообщить,VERB,,xcomp,,,,,-0.1156238456669311,NONE
вам,PRON,,iobj,Dat,,Plur,,-0.0551028322684656,NONE
о,ADP,,case,,,,,-0.2159811720038491,NONE
местонахождении,NOUN,,obl,Loc,Neut,Sing,Inan,0.2789806279098079,NONE
вашего,DET,,det,Gen,Masc,Sing,,0.162256177792241,NONE
заказа,NOUN,,nmod,Gen,Masc,Sing,Inan,-0.0504358768416504,NONE
Но,CCONJ,,cc,,,,,-0.8819342729170974,NONE
миланский,ADJ,,amod,Nom,Masc,Sing,,0.1001305364875857,NONE
«Интер»,NOUN,,nsubj,Nom,Masc,Sing,Inan,0.0157392103383931,ORG
продолжает,VERB,,root,,,Sing,,0.0089844502498584,NONE
просить,VERB,,xcomp,,,,,0.0745586167730931,NONE
",",PUNCT,,punct,,,,,0.1048883936030499,NONE
чтобы,SCONJ,,mark,,,,,-0.1037518852667894,NONE
его,DET,,det,,,,,-0.0466072237570811,NONE
пункт,NOUN,,nsubj:pass,Nom,Masc,Sing,Inan,0.008759997052968,NONE
об,ADP,,case,,,,,-0.0499558700228658,NONE
освобождении,NOUN,,nmod,Loc,Neut,Sing,Inan,0.0160865270910571,NONE
в,ADP,,case,,,,,0.0108633525510832,NONE
размере,NOUN,,nmod,Loc,Masc,Sing,Inan,-0.0889981401335818,NONE
101,NUM,,nummod,,,,,0.0156461477372034,NONE
миллиона,NOUN,,nummod,Gen,Masc,Sing,Inan,0.0058179861852267,NONE
фунтов,NOUN,,nmod,Gen,Masc,Plur,Inan,0.1003157899039465,NONE
стерлингов,NOUN,,nmod,Gen,Masc,Plur,Inan,0.0619080867372542,NONE
был,AUX,,aux:pass,,Masc,Sing,,-0.0693783501376321,NONE
выполнен,VERB,,ccomp,,Masc,Sing,,0.0025865930085009,NONE
до,ADP,,case,,,,,0.0129658684738053,NONE
начала,NOUN,,obl,Gen,Neut,Sing,Inan,0.0497941095706244,NONE
переговоров,NOUN,,nmod,Gen,Masc,Plur,Inan,0.0785498665422706,NONE
с,ADP,,case,,,,,0.0572456976609484,NONE
каталонцами,NOUN,,nmod,Ins,Masc,Plur,Anim,0.1058828989717414,NONE
.,PUNCT,,punct,,,,,0.2989344907518538,NONE
CCCC,PROPN,,nsubj,,,,,0.1845817914641317,ORG
предложил,VERB,,root,,Masc,Sing,,0.0850491140522694,NONE
два,NUM,,nummod,Acc,Masc,,Inan,0.0068940032512625,NONE
отдельных,ADJ,,amod,Gen,,Plur,,-0.0117407816475634,NONE
запрета,NOUN,,obl,Gen,Masc,Sing,Inan,0.0425263968485985,NONE
на,ADP,,case,,,,,0.1327327290042163,NONE
том,DET,,det,Loc,Neut,Sing,,0.0205739089837724,NONE
основании,NOUN,,nmod,Loc,Neut,Sing,Inan,0.0473582155686631,NONE
",",PUNCT,,punct,,,,,0.1124659567391215,NONE
что,SCONJ,,mark,,,,,0.0015491108240675,NONE
Брислейн,PROPN,,nsubj,Nom,Masc,Sing,Anim,0.046996277235176,PER
использовал,VERB,,acl,,Masc,Sing,,0.0490097943765242,NONE
оскорбительные,ADJ,,amod,Acc,,Plur,Inan,0.0458672520716515,NONE
выражения,NOUN,,obj,Acc,Neut,Plur,Inan,0.0584512772288387,NONE
в,ADP,,case,,,,,-0.0951399811707098,NONE
отношении,NOUN,,fixed,Loc,Neut,Sing,Inan,-0.0005719574291956,NONE
рефери,NOUN,,nmod,Gen,Masc,Sing,Anim,0.0168735014105549,NONE
и,CCONJ,,cc,,,,,-0.0203575382800881,NONE
для,ADP,,case,,,,,-0.0323299356196113,NONE
"""",PUNCT,,punct,,,,,0.0968422382241758,NONE
"""",PUNCT,,punct,,,,,0.7439125292590769,NONE
любого,DET,,det,Gen,Masc,Sing,,-0.012132646296079,NONE
типа,NOUN,,conj,Gen,Masc,Sing,Inan,0.027480695953321,NONE
нападения,NOUN,,nmod,Gen,Neut,Sing,Inan,0.018563428865911,NONE
на,ADP,,case,,,,,0.0070977519635856,NONE
рефери,NOUN,,nmod,Acc,Masc,Sing,Anim,0.0084765296431063,NONE
"""",PUNCT,,punct,,,,,0.047796300862515,NONE
"""",PUNCT,,punct,,,,,0.0439168523225121,NONE
в,ADP,,case,,,,,-0.0908240860972181,NONE
соответствии,NOUN,,fixed,Loc,Neut,Sing,Inan,0.0241445140559045,NONE
с,ADP,,fixed,,,,,-0.0210621986577426,NONE
правилом,NOUN,,obl,Ins,Neut,Sing,Inan,-0.0085364136478779,NONE
7,NUM,,nummod:entity,,,,,0.0176539717914153,NONE
.,PUNCT,,punct,,,,,-0.0004805554292183,NONE
2,NUM,,nmod,,,,,0.0270720224243209,NONE
(,PUNCT,,punct,,,,,-0.0041765868588078,NONE
c,X,,parataxis,,,,,-0.0074371437478805,NONE
),PUNCT,,punct,,,,,-0.0068295844686508,NONE
официального,ADJ,,amod,Gen,Neut,Sing,,0.0312951357229491,NONE
руководства,NOUN,,nmod,Gen,Neut,Sing,Inan,-0.0132657774379558,NONE
.,PUNCT,,punct,,,,,0.0241609215061514,NONE
"""",PUNCT,,root,,,,,0.0599501471933588,NONE
Один,NUM,,nsubj,Nom,Masc,,,0.1563500362552269,NONE
из,ADP,,case,,,,,0.044594977968978,NONE
адвокатов,NOUN,,nmod,Gen,Masc,Plur,Anim,0.0762943398139642,NONE
Mediene,PROPN,,flat:foreign,,,,,0.0230170661767079,ORG
заявил,VERB,,root,,Masc,Sing,,0.0346862451035291,NONE
",",PUNCT,,punct,,,,,0.0759264736812314,NONE
что,SCONJ,,mark,,,,,-0.0228040108828941,NONE
"""",PUNCT,,punct,,,,,0.0224425414733457,NONE
"""",PUNCT,,punct,,,,,0.0545533720781035,NONE
удивлен,VERB,,ccomp,,Masc,Sing,,0.0562366044401362,NONE
суровостью,NOUN,,obl,Ins,Fem,Sing,Inan,0.0789944190178495,NONE
приговора,NOUN,,nmod,Gen,Masc,Sing,Inan,0.078259498442322,NONE
"""",PUNCT,,punct,,,,,0.0675285320811587,NONE
"""",PUNCT,,punct,,,,,0.0863636481188947,NONE
",",PUNCT,,punct,,,,,0.1843077835203312,NONE
в,ADP,,cc,,,,,-0.0164031659361677,NONE
то,DET,,fixed,Acc,Neut,Sing,Inan,0.0106921484015261,NONE
время,NOUN,,fixed,Acc,Neut,Sing,Inan,0.0356057728483079,NONE
как,SCONJ,,fixed,,,,,-0.002578434176829,NONE
другой,ADJ,,amod,Nom,Masc,Sing,,-0.0196995064718972,NONE
адвокат,NOUN,,nsubj,Nom,Masc,Sing,Anim,0.0223348768895409,NONE
заявил,VERB,,advcl,,Masc,Sing,,0.0088382032811747,NONE
",",PUNCT,,punct,,,,,-0.0017120457796954,NONE
что,SCONJ,,mark,,,,,-0.0330181391646784,NONE
судебный,ADJ,,amod,Nom,Masc,Sing,,0.0341261194848935,NONE
процесс,NOUN,,nsubj,Nom,Masc,Sing,Inan,0.0279672697792255,NONE
был,AUX,,cop,,Masc,Sing,,-0.0045569602019399,NONE
"""",PUNCT,,punct,,,,,0.147837488399456,NONE
"""",PUNCT,,punct,,,,,0.0489517289196614,NONE
политическим,ADJ,,ccomp,Ins,Masc,Sing,,0.0286551091836392,NONE
"""",PUNCT,,punct,,,,,0.0356237827503765,NONE
"""",PUNCT,,punct,,,,,0.0311228322804444,NONE
и,CCONJ,,cc,,,,,-0.0165325932260371,NONE
"""",PUNCT,,punct,,,,,0.1828475746938438,NONE
"""",PUNCT,,punct,,,,,0.0206640158717911,NONE
нападением,NOUN,,conj,Ins,Neut,Sing,Inan,0.0211823918366956,NONE
на,ADP,,case,,,,,-0.0302092004301987,NONE
демократию,NOUN,,nmod,Acc,Fem,Sing,Inan,0.0149021890692092,NONE
"""",PUNCT,,punct,,,,,-0.1128184206006663,NONE
"""",PUNCT,,punct,,,,,-0.1069581061380291,NONE
.,PUNCT,,punct,,,,,-2.748311095435264,NONE
"""",PUNCT,,root,,,,,0.0167484081450424,NONE
Во-первых,ADV,,parataxis,,,,,0.1471214007426401,NONE
",",PUNCT,,punct,,,,,0.0492346879346841,NONE
и,CCONJ,,cc,,,,,-0.5355768608941875,NONE
",",PUNCT,,punct,,,,,0.0623742560709433,NONE
вероятно,ADV,,parataxis,,,,,-0.2779506871119857,NONE
",",PUNCT,,punct,,,,,0.0392486186527496,NONE
самый,ADJ,,amod,Nom,Masc,Sing,,-0.0401964406829525,NONE
худший,ADJ,,amod,Nom,Masc,Sing,,0.0661310021524497,NONE
нарушитель,NOUN,,root,Nom,Masc,Sing,Anim,-0.037343627299021,NONE
",",PUNCT,,punct,,,,,-0.1737086592600565,NONE
привитые,VERB,,amod,Nom,,Plur,,-0.0818239995484214,NONE
томатно-картофельные,ADJ,,amod,Nom,,Plur,,0.4010040167380599,NONE
растения,NOUN,,conj,Nom,Neut,Plur,Inan,-0.1191932308614875,NONE
.,PUNCT,,punct,,,,,0.1244480263976425,NONE
В,ADP,,case,,,,,0.3249540978432034,NONE
рамках,NOUN,,obl,Loc,Fem,Plur,Inan,0.0439264237490654,NONE
учебной,ADJ,,amod,Gen,Fem,Sing,,0.1098330697072335,NONE
программы,NOUN,,nmod,Gen,Fem,Sing,Inan,0.1300720954478837,NONE
первый,ADJ,,amod,Nom,Masc,Sing,,-0.2359815922955459,NONE
класс,NOUN,,nsubj:pass,Nom,Masc,Sing,Inan,0.0388284617623294,NONE
проводится,VERB,,root,,,Sing,,-0.3411456098313853,NONE
в,ADP,,case,,,,,-0.0995299572588212,NONE
Такоте,PROPN,,obl,Loc,Masc,Sing,Inan,0.2478574773754017,LOC
",",PUNCT,,punct,,,,,0.0422764486047233,NONE
а,CCONJ,,cc,,,,,-0.0770333523129678,NONE
затем,ADV,,orphan,,,,,0.144153505336174,NONE
в,ADP,,case,,,,,-0.1741740181429945,NONE
Мурдайке,PROPN,,conj,Loc,Masc,Sing,Inan,0.1139462689960349,LOC
.,PUNCT,,punct,,,,,0.180595762277352,NONE
Таким,DET,,det,Ins,Masc,Sing,,-0.1091376679542505,NONE
образом,NOUN,,parataxis,Ins,Masc,Sing,Inan,0.2460888648269295,NONE
",",PUNCT,,punct,,,,,-0.1098079745193356,NONE
программа,NOUN,,nsubj,Nom,Fem,Sing,Inan,-0.0815017343810366,NONE
«Восстановление»,NOUN,,nmod,Gen,Neut,Sing,Inan,0.220449601388864,ORG
смогла,VERB,,root,,Fem,Sing,,-0.2400584586351772,NONE
продемонстрировать,VERB,,xcomp,,,,,-0.0878189991827203,NONE
",",PUNCT,,punct,,,,,0.1975400819449078,NONE
что,SCONJ,,mark,,,,,0.1185123220092556,NONE
стероидный,ADJ,,amod,Nom,Masc,Sing,,0.2320523388659467,NONE
дексаметазон,NOUN,,nsubj,Nom,Masc,Sing,Inan,0.1705365740563373,NONE
уменьшил,VERB,,ccomp,,Masc,Sing,,-0.0614477162761816,NONE
смертность,NOUN,,obj,Acc,Fem,Sing,Inan,0.2782678020104154,NONE
на,ADP,,case,,,,,0.0442292704395997,NONE
треть,NOUN,,nmod,Acc,Fem,Sing,Inan,0.0757905938006928,NONE
у,ADP,,case,,,,,-0.1100360308456717,NONE
пациентов,NOUN,,obl,Gen,Masc,Plur,Anim,0.0854095801509992,NONE
с,ADP,,case,,,,,0.2341966862031286,NONE
препаратом,NOUN,,nmod,Ins,Masc,Sing,Inan,0.0487510187024736,NONE
Ковид-19,PROPN,,appos,Nom,Masc,Sing,Inan,0.15855521899967,PER
на,ADP,,case,,,,,0.4112344563825023,NONE
ИВЛ,PROPN,,nmod,Loc,Masc,Sing,Inan,0.1138060275547762,NONE
.,PUNCT,,punct,,,,,0.0263601130396983,NONE
Я,PRON,,nsubj,Nom,,Sing,,-0.8554065505867307,NONE
тебе,PRON,,iobj,Dat,,Sing,,-0.0857316434379591,NONE
так,ADV,,advmod,,,,,0.1359873204821017,NONE
сказал,VERB,,root,,Masc,Sing,,-0.112964285539685,NONE
.,PUNCT,,punct,,,,,0.0073623421487314,NONE
.,PUNCT,,punct,,,,,-0.0412187485726525,NONE
.,PUNCT,,punct,,,,,-0.4090533004956794,NONE
.,PUNCT,,punct,,,,,-0.0509932642343408,NONE
NEW,PROPN,,root,,,,,-0.391140484648464,NONE
YORK,PROPN,,flat:foreign,,,,,0.5387191182401895,NONE
(,PUNCT,,punct,,,,,-0.160512962725445,NONE
AP,PROPN,,flat:foreign,,,,,0.4098975744076077,NONE
),PUNCT,,punct,,,,,-0.079495026620837,NONE
-,PUNCT,,punct,,,,,0.0645948727500139,NONE
Дженнифер,PROPN,,nsubj,Nom,Fem,Sing,Anim,0.0211921476659418,PER
Лопес,PROPN,,flat:name,Nom,Fem,Sing,Anim,-0.0521171449690172,PER
и,CCONJ,,cc,,,,,-0.0664513857921696,NONE
Шакира,PROPN,,conj,Nom,Fem,Sing,Anim,-0.006275146060963,PER
собираются,VERB,,parataxis,,,Plur,,-0.0859203273078476,NONE
принести,VERB,,xcomp,,,,,-0.0678606283712228,NONE
тепло,NOUN,,obj,Acc,Neut,Sing,Inan,0.0869902571313988,NONE
в,ADP,,case,,,,,0.1832148070052765,NONE
2020,NUM,,obl,,,,,0.084381366779295,NONE
Pepsi,PROPN,,flat:foreign,,,,,0.0440839290761423,NONE
Super,PROPN,,flat:foreign,,,,,0.1080105930801645,NONE
Bowl,PROPN,,flat:foreign,,,,,0.1291152985763312,NONE
Halftime,PROPN,,flat:foreign,,,,,0.2609382217988546,NONE
Show,PROPN,,flat:foreign,,,,,-0.0466901031713619,NONE
.,PUNCT,,punct,,,,,-0.1363985405867968,NONE
Британские,ADJ,,amod,Nom,,Plur,,0.185463659424359,NONE
СМИ,NOUN,,nsubj,Nom,Neut,Plur,Inan,0.0361094957219166,ORG
сообщили,VERB,,root,,,Plur,,-0.1546266978924577,NONE
",",PUNCT,,punct,,,,,0.0626585701172468,NONE
что,SCONJ,,mark,,,,,0.3408743329091099,NONE
«тысячи»,NOUN,,nsubj,Nom,Masc,Plur,Anim,0.0517567525923352,NONE
стремились,VERB,,ccomp,,,Plur,,0.0728055689902114,NONE
собрать,VERB,,xcomp,,,,,-0.0636950096815985,NONE
деньги,NOUN,,obj,Acc,Fem,Plur,Inan,0.1435637642825733,NONE
для,ADP,,mark,,,,,0.03846886829443,NONE
протестующих,VERB,,acl,Gen,,Plur,,0.1249790142454227,NONE
",",PUNCT,,punct,,,,,0.6107433106946727,NONE
купив,VERB,,advcl,,,,,0.1023841011541613,NONE
серую,ADJ,,amod,Acc,Fem,Sing,,0.1350288545571544,NONE
футболку,NOUN,,obj,Acc,Fem,Sing,Inan,0.0332401139619889,NONE
",",PUNCT,,punct,,,,,0.0809151557651716,NONE
на,ADP,,case,,,,,-0.0811875021258419,NONE
которой,PRON,,obl,Loc,,,,0.09351650958927,NONE
изображен,VERB,,acl:relcl,,Masc,Sing,,0.0103380221685891,NONE
пустой,ADJ,,amod,Nom,Masc,Sing,,0.0846128379138096,NONE
плинтус,NOUN,,nsubj:pass,Nom,Masc,Sing,Inan,0.0094444194899421,NONE
с,ADP,,case,,,,,-0.0381535794718616,NONE
надписью,NOUN,,nmod,Ins,Fem,Sing,Inan,0.1154110203109203,NONE
«Бристоль»,NOUN,,appos,Nom,Masc,Sing,Inan,0.1134832239151328,NONE
над,ADP,,case,,,,,0.0735932548436583,NONE
ним,PRON,,nmod,Ins,Masc,Sing,,0.0316840616717904,NONE
.,PUNCT,,punct,,,,,0.0278380455365568,NONE
Тем,PRON,,discourse,Ins,Neut,Sing,Inan,-0.0942541300551647,NONE
не,PART,,fixed,,,,,0.3403749359114628,NONE
менее,ADV,,fixed,,,,,-0.2572763831075826,NONE
",",PUNCT,,punct,,,,,-0.2403591518388473,NONE
EverGrow,PROPN,,nsubj,,,,,-0.0039159245314044,NONE
все,PART,,advmod,,,,,-0.2284003057290615,NONE
еще,ADV,,advmod,,,,,-0.4872920739985983,NONE
остается,VERB,,root,,,Sing,,0.0355460325525714,NONE
намного,ADV,,advmod,,,,,-0.030897331178248,NONE
ниже,ADV,,advmod,,,,,-0.1132275483533896,NONE
максимумов,NOUN,,obl,Gen,Masc,Plur,Inan,-0.0127211014077462,NONE
",",PUNCT,,punct,,,,,-0.2485585548981966,NONE
достигнутых,VERB,,acl,Gen,,Plur,,0.0506991520911966,NONE
до,ADP,,case,,,,,-0.0504244647994595,NONE
этой,DET,,det,Gen,Fem,Sing,,0.1166586186197395,NONE
ошибки,NOUN,,obl,Gen,Fem,Sing,Inan,0.0450602393236879,NONE
.,PUNCT,,punct,,,,,0.396653267166086,NONE
В,ADP,,case,,,,,0.3554801235407345,NONE
августе,NOUN,,obl,Loc,Masc,Sing,Inan,0.1510143187076461,NONE
компания,NOUN,,nsubj,Nom,Fem,Sing,Inan,0.1331054583345473,NONE
отчиталась,VERB,,root,,Fem,Sing,,0.0325915139586553,NONE
о,ADP,,case,,,,,0.1390960471370076,NONE
своем,DET,,det,Loc,Masc,Sing,,0.0806735368809412,NONE
крупнейшем,ADJ,,amod,Loc,Masc,Sing,,0.1036752778099462,NONE
квартальном,ADJ,,amod,Loc,Masc,Sing,,0.5646313454425924,NONE
убытке,NOUN,,obl,Loc,Masc,Sing,Inan,0.1012438259207961,NONE
:,PUNCT,,punct,,,,,0.0108411259104914,NONE
$5,NUM,,nummod,,,,,0.08041087232575,NONE
млрд,NOUN,,nummod,Gen,Masc,Plur,Inan,-0.125352496626856,NONE
за,ADP,,case,,,,,-0.4015327408100853,NONE
три,NUM,,nummod,Acc,,,Inan,-0.0870571602282828,NONE
месяца,NOUN,,nmod,Gen,Masc,Sing,Inan,-0.0895332245030436,NONE
.,PUNCT,,punct,,,,,0.3688148464592135,NONE
Ближе,ADV,,advmod,,,,,0.3446423407203022,NONE
к,ADP,,case,,,,,-0.067874046137182,NONE
концу,NOUN,,obl,Dat,Masc,Sing,Inan,-0.0557368426473725,NONE
он,PRON,,nsubj,Nom,Masc,Sing,,0.1078300652058066,NONE
коснулся,VERB,,root,,Masc,Sing,,0.1001831791578818,NONE
того,PRON,,obl,Gen,Neut,Sing,Inan,-0.1342379366675593,NONE
",",PUNCT,,punct,,,,,-0.0738086193794853,NONE
что,SCONJ,,mark,,,,,0.1744898689130457,NONE
Mindcrack,PROPN,,nsubj,,,,,0.5570790769885345,NONE
становится,VERB,,acl,,,Sing,,-0.0598952045830094,NONE
коммерческим,ADJ,,obl,Ins,Masc,Sing,,0.0174551784882478,NONE
.,PUNCT,,punct,,,,,-0.4285723938338683,NONE
С,ADP,,advmod,,,,,-0.4185331243599265,NONE
тех,DET,,fixed,Gen,,Plur,,0.2555568284157564,NONE
пор,NOUN,,fixed,Gen,Fem,Plur,Inan,0.1980395003112963,NONE
я,PRON,,nsubj,Nom,,Sing,,-0.2819537144995032,NONE
покупаю,VERB,,root,,,Sing,,0.1509791085936079,NONE
шины,NOUN,,obj,Acc,Fem,Plur,Inan,0.2264150339286277,NONE
у,ADP,,case,,,,,-0.4490835411789047,NONE
них,PRON,,obl,Gen,,Plur,,-0.2670653223194389,NONE
.,PUNCT,,punct,,,,,0.2082676179912831,NONE
Это,PRON,,nsubj,Nom,Neut,Sing,Inan,-0.357080222203355,NONE
помогло,VERB,,root,,Neut,Sing,,0.1551576598051543,NONE
мне,PRON,,iobj,Dat,,Sing,,-0.2625893895142511,NONE
быстрее,ADV,,advmod,,,,,0.0376755903121488,NONE
созреть,VERB,,xcomp,,,,,0.3086816694659803,NONE
в,ADP,,case,,,,,0.0547290466408562,NONE
бизнесе,NOUN,,obl,Loc,Masc,Sing,Inan,0.0151087391174007,NONE
.,PUNCT,,punct,,,,,0.117535573075388,NONE
Однако,ADV,,advmod,,,,,-0.1882183220158058,NONE
имейте,VERB,,root,,,Plur,,0.1089075714965426,NONE
в,ADP,,advmod,,,,,0.0784800279217656,NONE
виду,NOUN,,fixed,Loc,Masc,Sing,Inan,0.0003112482774342,NONE
",",PUNCT,,punct,,,,,0.1477367852675115,NONE
что,SCONJ,,mark,,,,,0.0323530920633314,NONE
за,ADP,,case,,,,,-0.0030353559532791,NONE
креплениями,NOUN,,obl,Ins,Neut,Plur,Inan,0.09982581734092,NONE
нужно,ADJ,,ccomp,,Neut,Sing,,-0.0456727940756935,NONE
будет,AUX,,cop,,,Sing,,0.0082649872382513,NONE
ухаживать,VERB,,csubj,,,,,0.0650419995021024,NONE
",",PUNCT,,punct,,,,,0.1428710196006635,NONE
размещать,VERB,,conj,,,,,0.4024513461103615,NONE
и,CCONJ,,cc,,,,,0.0130388826191941,NONE
защищать,VERB,,conj,,,,,0.1594919538327624,NONE
их,PRON,,obj,Acc,,Plur,,0.0685481039674499,NONE
",",PUNCT,,punct,,,,,0.1804124993123562,NONE
поскольку,SCONJ,,mark,,,,,-0.039268141028832,NONE
они,PRON,,nsubj,Nom,,Plur,,-0.1837527811017059,NONE
могут,VERB,,advcl,,,Plur,,0.0676211368715243,NONE
умереть,VERB,,xcomp,,,,,-0.0133634470279587,NONE
в,ADP,,case,,,,,0.2255810034126414,NONE
бою,NOUN,,obl,Loc,Masc,Sing,Inan,-0.0215510951669846,NONE
.,PUNCT,,punct,,,,,0.5286564114488329,NONE
Лучшая,ADJ,,amod,Nom,Fem,Sing,,-0.0484212512899849,NONE
команда,NOUN,,root,Nom,Fem,Sing,Inan,-0.0041725888366873,NONE
:,PUNCT,,punct,,,,,0.1653121452836017,NONE
эпическим,ADJ,,amod,Ins,Masc,Sing,,-0.0224070787275007,NONE
сбором,NOUN,,obl,Ins,Masc,Sing,Inan,-0.0247329411582844,NONE
средств,NOUN,,nmod,Gen,Neut,Plur,Inan,-0.0462353755230662,NONE
руководит,VERB,,parataxis,,,Sing,,0.0454232460130364,NONE
благотворительный,ADJ,,amod,Nom,Masc,Sing,,0.0536348712681032,NONE
комитет,NOUN,,nsubj,Nom,Masc,Sing,Inan,0.0451881654299266,NONE
",",PUNCT,,punct,,,,,0.3487329326580232,NONE
в,ADP,,case,,,,,0.0772269168763467,NONE
который,PRON,,obl,Acc,Masc,Sing,Inan,0.0975309893654978,NONE
входят,VERB,,acl:relcl,,,Plur,,-0.1190096360964953,NONE
Дэвид,PROPN,,nsubj,Nom,Masc,Sing,Anim,0.0460754888680933,PER
Клиффорд,PROPN,,flat:name,Nom,Masc,Sing,Anim,0.089690118198074,PER
",",PUNCT,,punct,,,,,0.1405116222425286,NONE
Кирсти,PROPN,,conj,Nom,Masc,Sing,Anim,0.0792626222214729,PER
Клиффорд,PROPN,,flat:name,Nom,Masc,Sing,Anim,0.0769053397233509,PER
и,CCONJ,,cc,,,,,-0.0420156882937092,NONE
Шиона,PROPN,,conj,Nom,Fem,Sing,Anim,0.0059601538523775,PER
Финн,PROPN,,flat:name,Nom,Fem,Sing,Anim,0.0581164208228779,PER
.,PUNCT,,punct,,,,,-0.4502984723058969,NONE
Имам-Уль-Хак,PROPN,,appos,Nom,Masc,Sing,Anim,0.1384143450809528,NONE
из,ADP,,case,,,,,0.1443832007135024,NONE
Пакистана,PROPN,,nmod,Gen,Masc,Sing,Inan,0.0562533433577394,LOC
признан,VERB,,root,,Masc,Sing,,0.1167869580407587,NONE
годным,ADJ,,obl,Ins,Masc,Sing,,0.6311592717301755,NONE
к,ADP,,case,,,,,0.1159752733143816,NONE
игре,NOUN,,obl,Dat,Fem,Sing,Inan,-0.0165741843937014,NONE
после,ADP,,case,,,,,0.1181583488496462,NONE
травмы,NOUN,,obl,Gen,Fem,Sing,Inan,0.1204199680873728,NONE
на,ADP,,case,,,,,0.1569330166355119,NONE
разминке,NOUN,,nmod,Loc,Fem,Sing,Inan,0.1232802718424915,NONE
Против,ADP,,case,,,,,-0.1322149130305077,NONE
японской,ADJ,,amod,Gen,Fem,Sing,,0.0417306959128034,NONE
команды,NOUN,,obl,Gen,Fem,Sing,Inan,-0.0342818772988265,NONE
",",PUNCT,,punct,,,,,0.0705312525758018,NONE
которая,PRON,,nsubj,Nom,Fem,Sing,,-0.1800049496830743,NONE
выйдет,VERB,,acl:relcl,,,Sing,,-0.0128317871507539,NONE
из,ADP,,case,,,,,-0.1791333138304475,NONE
стрельбы,NOUN,,obl,Gen,Fem,Sing,Inan,0.1017302887499046,NONE
",",PUNCT,,punct,,,,,0.2049045755453381,NONE
они,PRON,,nsubj,Nom,,Plur,,0.0876506684698375,NONE
окажут,VERB,,root,,,Plur,,0.5621812725125938,NONE
огромную,ADJ,,amod,Acc,Fem,Sing,,0.1239336062383301,NONE
поддержку,NOUN,,obj,Acc,Fem,Sing,Inan,-0.0447815260648092,NONE
",",PUNCT,,punct,,,,,0.1857253348375851,NONE
возможно,ADV,,parataxis,,,,,0.0429662508416249,NONE
",",PUNCT,,punct,,,,,0.1626874187598806,NONE
это,PRON,,nsubj,Nom,Neut,Sing,Inan,0.1591159929513164,NONE
та,DET,,det,Nom,Fem,Sing,,-0.1080254263341397,NONE
постоянная,ADJ,,amod,Nom,Fem,Sing,,0.1225298815554944,NONE
рука,NOUN,,conj,Nom,Fem,Sing,Inan,0.0330568047031764,NONE
",",PUNCT,,punct,,,,,0.3146846271553691,NONE
которая,PRON,,nsubj,Nom,Fem,Sing,,0.0951231198390704,NONE
вам,PRON,,iobj,Dat,,Plur,,0.1604236988825904,NONE
нужна,ADJ,,acl:relcl,,Fem,Sing,,-0.0177798170206217,NONE
.,PUNCT,,punct,,,,,-0.2369218741915445,NONE
И,CCONJ,,cc,,,,,-0.1296634130903044,NONE
существует,VERB,,root,,,Sing,,0.4693646998501477,NONE
разрыв,NOUN,,nsubj,Nom,Masc,Sing,Inan,-0.0214632890918655,NONE
между,ADP,,case,,,,,-0.0427925026587007,NONE
двумя,NUM,,nummod,Ins,,,,-0.225943708521855,NONE
лидерами,NOUN,,nmod,Ins,Masc,Plur,Anim,0.1668881495783444,NONE
по,ADP,,case,,,,,-0.0318028735647213,NONE
поводу,NOUN,,fixed,Dat,Masc,Sing,Inan,-0.0574821989613326,NONE
права,NOUN,,nmod,Gen,Neut,Sing,Inan,-0.0831307637394265,NONE
сверхдержавы,NOUN,,nmod,Gen,Fem,Sing,Inan,0.3879584358367511,NONE
диктовать,VERB,,obl,,,,,0.04065985719183,NONE
условия,NOUN,,obj,Acc,Neut,Plur,Inan,0.127623407146804,NONE
в,ADP,,case,,,,,0.114005946476402,NONE
мире,NOUN,,nmod,Loc,Masc,Sing,Inan,-0.2026613895420563,NONE
.,PUNCT,,punct,,,,,0.5994534883791924,NONE
Лисы,NOUN,,nsubj,Nom,Masc,Plur,Anim,-0.0439565445254706,NONE
были,AUX,,cop,,,Plur,,-0.1622501398745985,NONE
вторыми,ADJ,,root,Ins,,Plur,,-0.111497520759834,NONE
в,ADP,,case,,,,,-0.0196409427855881,NONE
