,SYS,SID,RAW.SCR,Z.SCR,N,Unnamed: 5,DOC
10023,HUMAN,2,98.5,0.597819387165767,2,,telegraph.421295
10024,HUMAN,1,98.5,0.821711729144003,2,,allafrica.15342
10025,HUMAN,8,100.0,0.886028655515273,2,,allafrica.15342
10026,HUMAN,5,99.5,0.759686830124071,2,,en.ndtv.com.13090
10030,HUMAN,11,100.0,0.652246593971896,4,,express.co.uk.11102
10031,HUMAN,6,99.5,0.864589680058182,2,,reuters.276559
10032,HUMAN,3,99.0,0.833484053337631,3,,cnbc.com.33953
10035,HUMAN,14,98.5,0.821711729144003,2,,allafrica.15342
10038,HUMAN,3,98.75,0.762104097498662,4,,kcal.279
10041,HUMAN,5,99.0,0.945338549212795,2,,standard.co.uk.14676
10046,HUMAN,1,98.0,0.818027787997897,3,,scotsman.155294
10066,HUMAN,0,98.0,1.42178174524913,2,,dailymail.co.uk.365293
10074,HUMAN,4,98.0,0.823767651471932,2,,en.ndtv.com.13143
10078,HUMAN,4,99.3333333333333,0.75698903373967,3,,rt.com.113909
10080,HUMAN,9,98.3333333333333,0.694337684181986,3,,rt.com.113909
10089,HUMAN,4,99.5,0.791687725682157,2,,kcal.279
10092,HUMAN,6,99.25,0.996099605867205,4,,cnbc.com.33995
10101,HUMAN,7,100.0,0.65908339312185,1,,upi.205660
10102,HUMAN,1,100.0,0.65908339312185,1,,upi.205721
10103,HUMAN,9,100.0,0.65908339312185,1,,upi.205721
10110,HUMAN,4,100.0,1.10906413300704,2,,rt.com.113870
10114,HUMAN,12,99.5,1.01634823644275,2,,seattletimes.7059
10116,HUMAN,10,99.0,0.81850300544247,2,,dailymail.co.uk.365204
10118,HUMAN,0,99.5,0.864589680058182,2,,reuters.276559
10119,HUMAN,1,100.0,0.886028655515273,2,,reuters.276559
10120,HUMAN,0,98.0,0.800272753686913,2,,allafrica.15342
10122,HUMAN,2,99.5,0.624458380176048,2,,reuters.276717
10123,HUMAN,10,99.5,0.624458380176048,2,,reuters.276717
10125,HUMAN,7,99.5,0.624458380176048,2,,express.co.uk.11102
10129,HUMAN,1,98.25,0.799177088607398,4,,dailymail.co.uk.365204
10132,HUMAN,2,99.6666666666667,0.862266515946308,3,,sciencedaily.com.75569
10142,HUMAN,6,98.6666666666667,0.82159883016282,3,,cnbc.com.33953
10148,HUMAN,15,99.0,0.832061586705902,2,,dailymail.co.uk.365204
10151,HUMAN,0,98.0,0.724342254600356,2,,guardian.260810
10170,HUMAN,6,100.0,0.65908339312185,1,,upi.205721
10183,HUMAN,1,98.5,0.660851462146283,2,,abcnews.364001
10184,HUMAN,3,99.0,0.832061586705902,2,,dailymail.co.uk.365204
10185,HUMAN,3,99.0,0.846878397828019,1,,telegraph.421297
10189,HUMAN,5,99.0,0.832061586705901,4,,dailymail.co.uk.365204
10196,HUMAN,3,99.5,0.624458380176048,2,,reuters.276717
10198,HUMAN,9,99.5,0.624458380176048,2,,reuters.276717
10199,HUMAN,11,100.0,0.652246593971896,2,,reuters.276717
10200,HUMAN,16,99.5,0.624458380176048,2,,reuters.276717
10201,HUMAN,13,99.5,0.624458380176048,4,,express.co.uk.11102
10212,HUMAN,0,99.5,0.791687725682157,2,,kcal.279
10225,HUMAN,3,98.3333333333333,0.696715673053921,3,,rt.com.113909
10239,HUMAN,1,98.5,0.609328733349189,2,,sciencedaily.com.75572
10255,HUMAN,0,99.5,1.01634823644275,4,,seattletimes.7059
10256,HUMAN,3,99.5,1.01634823644275,2,,seattletimes.7059
10259,HUMAN,4,98.5,0.660851462146283,2,,euronews-en.185708
10260,HUMAN,9,99.0,0.676588940857408,2,,euronews-en.185708
10264,HUMAN,0,99.0,1.01878131944802,1,,seattletimes.7755
10265,HUMAN,13,98.75,0.823359850883639,4,,dailymail.co.uk.365204
10266,HUMAN,3,99.0,0.617948041472634,2,,telegraph.421295
10268,HUMAN,8,99.5,0.864589680058182,2,,cnn.385674
10270,HUMAN,15,98.5,0.821711729144003,2,,allafrica.15342
10272,HUMAN,2,100.0,0.789999781029215,2,,en.ndtv.com.13090
10273,HUMAN,0,100.0,0.652246593971896,2,,reuters.276717
10275,HUMAN,12,99.5,0.624458380176048,2,,reuters.276717
10277,HUMAN,9,99.5,0.624458380176048,2,,express.co.uk.11102
10278,HUMAN,6,99.75,0.638352487073972,4,,express.co.uk.11102
10279,HUMAN,7,98.5,0.597819387165767,2,,telegraph.421295
10280,HUMAN,5,98.0,0.728838766095039,4,,kcal.279
10281,HUMAN,7,99.0,0.843150704601093,2,,cnn.385674
10283,HUMAN,4,99.0,0.843150704601093,2,,allafrica.15342
10298,HUMAN,9,98.5,0.849381644498779,2,,en.ndtv.com.13143
10321,HUMAN,8,99.75,1.01911202336769,4,,cnbc.com.33995
10328,HUMAN,10,100.0,0.65908339312185,1,,sciencedaily.com.75572
10331,HUMAN,12,100.0,0.65908339312185,1,,upi.205721
10346,HUMAN,3,100.0,0.727318444885964,2,,abcnews.364001
10353,HUMAN,0,98.0,0.577690732858898,2,,telegraph.421295
10354,HUMAN,1,99.0,0.617948041472634,2,,telegraph.421295
10355,HUMAN,0,99.0,0.843150704601093,2,,cnn.385674
10356,HUMAN,3,99.0,0.843150704601093,2,,reuters.276559
10357,HUMAN,0,99.0,0.910254540625257,2,,rt.com.113877
10358,HUMAN,12,100.0,0.652246593971896,2,,express.co.uk.11102
10361,HUMAN,0,99.0,0.904708865361648,2,,seattletimes.7807
10362,HUMAN,4,98.0,0.864924906848746,2,,seattletimes.7807
10363,HUMAN,3,100.0,0.789999781029215,2,,en.ndtv.com.13090
10384,HUMAN,4,98.5,1.07326272030378,2,,rt.com.113860
10390,HUMAN,3,99.0,0.881345193012401,2,,en.ndtv.com.13143
10403,HUMAN,2,99.0,0.984593397116965,2,,cnbc.com.33995
10417,HUMAN,7,99.0,0.695843487463712,2,,euronews-en.185708
10420,HUMAN,9,99.5,0.638076695779502,2,,telegraph.421295
10422,HUMAN,8,99.5,0.864589680058182,2,,reuters.276559
10423,HUMAN,13,98.5,0.821711729144003,2,,allafrica.15342
10426,HUMAN,5,98.5,0.885751900326254,2,,seattletimes.7807
10427,HUMAN,0,99.5,0.759686830124071,2,,en.ndtv.com.13090
10429,HUMAN,4,99.5,0.624458380176048,2,,express.co.uk.11102
10451,HUMAN,11,98.0,0.817418095985156,2,,en.ndtv.com.13143
10464,HUMAN,7,98.0,0.929015576782428,2,,cnbc.com.33995
10473,HUMAN,8,100.0,0.65908339312185,2,,sciencedaily.com.75572
10474,HUMAN,16,99.0,0.625913619940076,1,,sciencedaily.com.75572
10475,HUMAN,1,100.0,0.65908339312185,1,,aj-english.8643
10476,HUMAN,13,100.0,0.65908339312185,1,,upi.205721
10486,HUMAN,1,100.0,1.63520737523875,1,,cnn.385761
10488,HUMAN,6,100.0,1.63520737523875,1,,cnn.385761
10494,HUMAN,0,99.5,1.01009653500786,2,,metro.co.uk.12158
10501,HUMAN,1,100.0,0.789999781029215,2,,en.ndtv.com.13090
10504,HUMAN,5,100.0,0.652246593971896,2,,reuters.276717
10510,HUMAN,2,99.6666666666667,0.862266515946308,3,,novinite.com.35568
10511,HUMAN,3,98.3333333333333,0.750735742799703,3,,sciencedaily.com.75569
10512,HUMAN,1,98.0,0.691655456393615,3,,nytimes.231903
10515,HUMAN,8,98.3333333333333,0.841601016387297,3,,scotsman.155294
10533,HUMAN,0,98.5,0.849381644498779,2,,en.ndtv.com.13143
10537,HUMAN,7,98.6666666666667,0.722312435938565,3,,rt.com.113909
10539,HUMAN,3,99.5,0.785826925306095,2,,guardian.260810
10556,HUMAN,17,100.0,0.65908339312185,1,,sciencedaily.com.75572
10557,HUMAN,3,100.0,0.65908339312185,1,,aj-english.8643
10560,HUMAN,3,100.0,0.65908339312185,1,,upi.205721
10561,HUMAN,0,100.0,0.65908339312185,2,,aj-english.8643
10574,HUMAN,10,98.5,1.5930881846685,2,,cnn.385761
10576,HUMAN,2,99.0,1.60712791485858,1,,gateway-zh.135
10585,HUMAN,4,100.0,0.886028655515273,2,,reuters.276559
10586,HUMAN,6,100.0,0.789999781029215,2,,en.ndtv.com.13090
10591,HUMAN,9,99.5,0.964485462328316,2,,standard.co.uk.14676
10594,HUMAN,1,99.6666666666667,0.862266515946308,3,,sciencedaily.com.75569
10618,HUMAN,12,99.0,0.981409068672439,4,,cnbc.com.33995
10625,HUMAN,4,100.0,0.65908339312185,1,,sciencedaily.com.75572
10627,HUMAN,4,100.0,0.65908339312185,1,,upi.205721
10639,HUMAN,6,98.0,1.05215935319467,1,,huffingtonpost.com.19385
10640,HUMAN,10,99.5,0.711580966174838,2,,euronews-en.185708
10641,HUMAN,11,98.5,0.660851462146283,2,,euronews-en.185708
10649,HUMAN,11,98.0,0.78369606215342,2,,dailymail.co.uk.365204
10652,HUMAN,7,99.0,0.843150704601093,2,,allafrica.15342
10653,HUMAN,9,99.0,0.843150704601093,2,,allafrica.15342
10658,HUMAN,2,98.0,0.823767651471932,2,,en.ndtv.com.13143
10660,HUMAN,10,99.0,0.867863329318234,3,,scotsman.155294
10671,HUMAN,0,99.0,1.09465260049478,2,,rt.com.113860
10688,HUMAN,1,100.0,1.03061823211793,2,,cnbc.com.33995
10689,HUMAN,5,99.0,0.981409068672439,2,,cnbc.com.33995
10695,HUMAN,2,100.0,0.65908339312185,1,,sciencedaily.com.75572
10697,HUMAN,5,100.0,0.65908339312185,1,,upi.205660
10698,HUMAN,8,100.0,0.65908339312185,1,,upi.205721
10711,HUMAN,0,100.0,1.63520737523875,1,,gateway-zh.135
10713,HUMAN,2,99.0,1.08551358851547,1,,huffingtonpost.com.19385
10724,HUMAN,8,100.0,0.652246593971896,2,,express.co.uk.11102
10729,HUMAN,8,99.5,0.624458380176048,2,,reuters.276717
10743,HUMAN,1,99.0,1.09465260049478,2,,rt.com.113860
10752,HUMAN,5,99.3333333333333,0.754611044867734,3,,rt.com.113909
10764,HUMAN,19,100.0,0.65908339312185,1,,sciencedaily.com.75572
10765,HUMAN,0,100.0,0.65908339312185,1,,upi.205660
10766,HUMAN,10,100.0,0.65908339312185,1,,upi.205721
10773,HUMAN,5,100.0,1.63520737523875,1,,gateway-zh.135
10782,HUMAN,2,99.0,0.843150704601093,2,,cnn.385674
10785,HUMAN,6,99.5,0.923665830397042,2,,seattletimes.7807
10786,HUMAN,11,99.5,0.923665830397042,2,,seattletimes.7807
10787,HUMAN,4,100.0,0.789999781029215,2,,en.ndtv.com.13090
10794,HUMAN,17,99.5,0.624458380176048,2,,reuters.276717
10795,HUMAN,10,99.5,0.923665830397042,2,,seattletimes.7807
10796,HUMAN,9,99.0,0.904708865361648,2,,seattletimes.7807
10797,HUMAN,2,98.5,0.884505214698178,2,,seattletimes.7807
10799,HUMAN,5,99.5,0.864589680058182,2,,reuters.276559
10819,HUMAN,11,100.0,0.65908339312185,1,,upi.205721
10834,HUMAN,1,98.0,1.05561051096126,3,,reuters.276692
10835,HUMAN,0,99.6666666666667,0.770773248745855,3,,rt.com.113909
10847,HUMAN,2,98.6666666666667,0.822804653408841,3,,cnbc.com.33953
10871,HUMAN,0,99.6666666666667,0.862266515946308,3,,sciencedaily.com.75569
10873,HUMAN,7,100.0,0.65908339312185,1,,sciencedaily.com.75572
10874,HUMAN,0,100.0,0.65908339312185,1,,upi.205721
10884,HUMAN,11,99.5,1.01674781446283,2,,seattletimes.7059
10885,HUMAN,7,98.5,0.985542028745452,2,,seattletimes.7059
10900,HUMAN,12,100.0,0.65908339312185,1,,sciencedaily.com.75572
10911,HUMAN,0,99.0,0.981409068672439,2,,cnbc.com.33995
10931,HUMAN,5,99.0,0.799568330902019,3,,sciencedaily.com.75569
10960,HUMAN,14,98.0,0.954950489898393,2,,metro.co.uk.12158
11026,CUNI-DocTransformer.1450,3,99.5,1.09111859555973,4,,reuters.276692
11029,CUNI-DocTransformer.1450,6,100.0,1.63520737523875,1,,seattletimes.7043
11030,CUNI-DocTransformer.1450,7,99.0,1.60712791485858,1,,seattletimes.7043
11036,CUNI-DocTransformer.1450,7,99.0,0.904708865361648,2,,cnbc.com.33995
11038,CUNI-DocTransformer.1450,7,100.0,0.958382619707775,1,,stv.tv.21636
11039,CUNI-DocTransformer.1450,9,100.0,0.958382619707775,1,,stv.tv.21636
11040,CUNI-DocTransformer.1450,18,100.0,0.958382619707775,1,,en.ndtv.com.13073
11043,CUNI-DocTransformer.1450,2,99.0,0.540156781184328,1,,huffingtonpost.com.19347
11048,CUNI-DocTransformer.1450,9,98.0,0.826993287233294,3,,telegraph.421295
11072,CUNI-DocTransformer.1450,5,99.3333333333333,0.754611044867734,3,,cnn.385761
11073,CUNI-DocTransformer.1450,9,98.3333333333333,0.703798042015582,3,,cnn.385761
11091,CUNI-DocTransformer.1450,6,99.5,1.09111859555973,2,,cnbc.com.33901
11092,CUNI-DocTransformer.1450,2,99.0,1.07292223214297,4,,reuters.276692
11097,CUNI-DocTransformer.1450,5,100.0,1.63520737523875,1,,seattletimes.7043
11104,CUNI-DocTransformer.1450,11,99.0,0.904708865361648,2,,cnbc.com.33995
11105,CUNI-DocTransformer.1450,7,99.5,0.771173111772,2,,standard.co.uk.14683
11107,CUNI-DocTransformer.1450,10,100.0,0.600475796391958,1,,standard.co.uk.14516
11108,CUNI-DocTransformer.1450,0,100.0,0.640467336764569,2,,nytimes.231903
11134,CUNI-DocTransformer.1450,2,98.3333333333333,0.710906209804315,3,,cnbc.com.33889
11139,CUNI-DocTransformer.1450,1,98.0,0.732520469315168,2,,telegraph.421299
11140,CUNI-DocTransformer.1450,2,99.5,0.791687725682157,2,,telegraph.421299
11151,CUNI-DocTransformer.1450,13,99.0,0.695843487463712,2,,express.co.uk.11102
11153,CUNI-DocTransformer.1450,1,98.5,0.943246252701773,2,,seattletimes.7803
11156,CUNI-DocTransformer.1450,1,100.0,0.958382619707775,1,,rt.com.113876
11159,CUNI-DocTransformer.1450,1,100.0,0.958382619707775,1,,stv.tv.21636
11160,CUNI-DocTransformer.1450,2,100.0,0.958382619707775,1,,stv.tv.21636
11162,CUNI-DocTransformer.1450,6,100.0,0.958382619707775,1,,en.ndtv.com.13073
11164,CUNI-DocTransformer.1450,11,100.0,0.958382619707775,1,,en.ndtv.com.13073
11166,CUNI-DocTransformer.1450,5,99.0,0.540156781184328,1,,huffingtonpost.com.19347
11167,CUNI-DocTransformer.1450,12,99.0,0.540156781184328,1,,huffingtonpost.com.19347
11168,CUNI-DocTransformer.1450,14,99.0,0.540156781184328,1,,huffingtonpost.com.19347
11169,CUNI-DocTransformer.1450,7,100.0,0.600475796391958,1,,standard.co.uk.14516
11172,CUNI-DocTransformer.1450,0,100.0,0.87975001152648,3,,aj-english.8608
11210,CUNI-DocTransformer.1450,3,98.5,0.958396651171959,2,,rt.com.113860
11233,CUNI-DocTransformer.1450,11,99.5,0.975734786685918,2,,seattletimes.7803
11238,CUNI-DocTransformer.1450,6,100.0,0.958382619707775,1,,rt.com.113876
11239,CUNI-DocTransformer.1450,10,100.0,0.958382619707775,1,,rt.com.113876
11243,CUNI-DocTransformer.1450,6,99.5,0.836892958873394,2,,rte.en.ie.5333
11244,CUNI-DocTransformer.1450,8,98.0,0.779942169774112,2,,rte.en.ie.5333
11283,CUNI-DocTransformer.1450,6,99.6666666666667,0.76839525987392,3,,cnn.385761
11286,CUNI-DocTransformer.1450,0,98.0,2.3291214736885,1,,seattletimes.7059
11287,CUNI-DocTransformer.1450,7,99.0,0.981409068672442,4,,rt.com.113860
11295,CUNI-DocTransformer.1450,5,99.5,1.09111859555973,2,,cnbc.com.33901
11299,CUNI-DocTransformer.1450,9,100.0,1.63520737523875,1,,seattletimes.7043
11300,CUNI-DocTransformer.1450,12,100.0,1.63520737523875,1,,seattletimes.7043
11310,CUNI-DocTransformer.1450,6,98.5,0.943246252701773,2,,seattletimes.7803
11317,CUNI-DocTransformer.1450,2,98.0,0.866794935290859,2,,cnbc.com.33995
11319,CUNI-DocTransformer.1450,4,100.0,0.958382619707775,1,,en.ndtv.com.13073
11320,CUNI-DocTransformer.1450,13,100.0,0.958382619707775,1,,en.ndtv.com.13073
11321,CUNI-DocTransformer.1450,15,100.0,0.958382619707775,1,,en.ndtv.com.13073
11323,CUNI-DocTransformer.1450,1,99.0,0.540156781184328,1,,huffingtonpost.com.19347
11324,CUNI-DocTransformer.1450,7,99.0,0.540156781184328,1,,huffingtonpost.com.19347
11325,CUNI-DocTransformer.1450,4,98.0,0.479837765976697,1,,standard.co.uk.14516
11327,CUNI-DocTransformer.1450,10,98.0,1.353348964317,2,,metro.co.uk.12158
11332,CUNI-DocTransformer.1450,10,99.0,0.904708865361648,2,,cnbc.com.33995
11333,CUNI-DocTransformer.1450,4,99.6666666666667,0.862266515946308,3,,aj-english.8608
11367,CUNI-DocTransformer.1450,11,98.0,0.806805687081952,3,,allafrica.15314
11368,CUNI-DocTransformer.1450,9,98.3333333333333,0.715636388721113,3,,cnbc.com.33889
11369,CUNI-DocTransformer.1450,7,98.3333333333333,0.699067863098784,3,,cnn.385761
11384,CUNI-DocTransformer.1450,2,99.0,0.981409068672439,2,,foxnews.100073
11385,CUNI-DocTransformer.1450,4,98.5,0.955212322727434,2,,foxnews.100073
11405,CUNI-DocTransformer.1450,2,100.0,0.958382619707775,1,,rt.com.113876
11409,CUNI-DocTransformer.1450,3,100.0,0.958382619707775,1,,stv.tv.21636
11410,CUNI-DocTransformer.1450,10,100.0,0.958382619707775,1,,stv.tv.21636
11411,CUNI-DocTransformer.1450,5,100.0,0.958382619707775,1,,rt.com.113876
11413,CUNI-DocTransformer.1450,2,100.0,0.600475796391958,1,,standard.co.uk.14516
11414,CUNI-DocTransformer.1450,8,100.0,0.600475796391958,1,,standard.co.uk.14516
11416,CUNI-DocTransformer.1450,9,100.0,0.789999781029215,2,,standard.co.uk.14683
11442,CUNI-DocTransformer.1450,4,98.3333333333333,0.713258399849177,3,,cnbc.com.33889
11443,CUNI-DocTransformer.1450,4,98.3333333333333,0.701420053143647,3,,cnn.385761
11445,CUNI-DocTransformer.1450,6,98.0,1.0106788354047,2,,cnbc.com.33953
11465,CUNI-DocTransformer.1450,1,98.5,1.05372256484837,2,,cnbc.com.33901
11466,CUNI-DocTransformer.1450,7,99.5,1.09111859555973,2,,reuters.276692
11475,CUNI-DocTransformer.1450,10,98.5,0.937175168070852,2,,seattletimes.7803
11479,CUNI-DocTransformer.1450,12,99.0,0.904708865361648,2,,cnbc.com.33995
11480,CUNI-DocTransformer.1450,8,100.0,0.958382619707775,1,,stv.tv.21636
11481,CUNI-DocTransformer.1450,16,100.0,0.958382619707775,1,,stv.tv.21636
11483,CUNI-DocTransformer.1450,11,99.0,0.540156781184328,1,,huffingtonpost.com.19347
11484,CUNI-DocTransformer.1450,3,100.0,0.958382619707775,1,,rt.com.113876
11485,CUNI-DocTransformer.1450,4,100.0,0.958382619707775,1,,rt.com.113876
11486,CUNI-DocTransformer.1450,5,100.0,0.958382619707775,1,,stv.tv.21636
11488,CUNI-DocTransformer.1450,9,100.0,0.600475796391958,1,,huffingtonpost.com.19347
11491,CUNI-DocTransformer.1450,9,99.0,0.540156781184328,1,,standard.co.uk.14516
11515,CUNI-DocTransformer.1450,5,100.0,0.90827846498658,3,,allafrica.15314
11522,CUNI-DocTransformer.1450,1,99.0,0.579178586495672,2,,nytimes.231903
11535,CUNI-DocTransformer.1450,4,99.5,1.09111859555973,2,,reuters.276692
11536,CUNI-DocTransformer.1450,3,99.5,0.771173111772,2,,standard.co.uk.14683
11540,CUNI-DocTransformer.1450,12,99.0,0.959490519693847,2,,seattletimes.7803
11545,CUNI-DocTransformer.1450,9,100.0,0.958382619707775,1,,rt.com.113876
11547,CUNI-DocTransformer.1450,8,100.0,0.600475796391958,1,,huffingtonpost.com.19347
11548,CUNI-DocTransformer.1450,5,100.0,0.600475796391958,1,,standard.co.uk.14516
11567,CUNI-DocTransformer.1450,11,99.0,0.733744460899888,3,,cnn.385761
11601,CUNI-DocTransformer.1450,0,100.0,0.958382619707775,1,,stv.tv.21636
11602,CUNI-DocTransformer.1450,6,100.0,0.958382619707775,1,,stv.tv.21636
11620,CUNI-DocTransformer.1450,2,99.6666666666667,0.88446036666166,3,,allafrica.15314
11624,CUNI-DocTransformer.1450,0,98.0,1.01250748990224,2,,en.ndtv.com.13041
11631,CUNI-DocTransformer.1450,19,98.0,1.07536827581711,3,,guardian.260695
11655,CUNI-DocTransformer.1450,7,98.5,0.79677040432066,2,,rte.en.ie.5333
11660,CUNI-DocTransformer.1450,8,99.5,0.771173111772,2,,standard.co.uk.14683
11662,CUNI-DocTransformer.1450,7,100.0,0.958382619707775,1,,en.ndtv.com.13073
11663,CUNI-DocTransformer.1450,16,100.0,0.958382619707775,1,,en.ndtv.com.13073
11665,CUNI-DocTransformer.1450,19,100.0,0.958382619707775,1,,en.ndtv.com.13073
11667,CUNI-DocTransformer.1450,4,99.0,0.540156781184328,1,,huffingtonpost.com.19347
11668,CUNI-DocTransformer.1450,13,99.0,0.540156781184328,1,,huffingtonpost.com.19347
11669,CUNI-DocTransformer.1450,0,100.0,0.600475796391958,1,,standard.co.uk.14516
11670,CUNI-DocTransformer.1450,1,99.0,0.540156781184328,1,,standard.co.uk.14516
11673,CUNI-DocTransformer.1450,1,99.3333333333333,0.830917423424164,3,,aj-english.8608
11674,CUNI-DocTransformer.1450,3,99.0,0.827299524785963,3,,aj-english.8608
11730,CUNI-DocTransformer.1450,5,98.5,0.680106008752587,2,,express.co.uk.11102
11739,CUNI-DocTransformer.1450,0,100.0,0.958382619707775,1,,en.ndtv.com.13073
11740,CUNI-DocTransformer.1450,5,100.0,0.958382619707775,1,,en.ndtv.com.13073
11741,CUNI-DocTransformer.1450,8,100.0,0.958382619707775,1,,en.ndtv.com.13073
11744,CUNI-DocTransformer.1450,3,98.0,0.479837765976697,1,,huffingtonpost.com.19347
11747,CUNI-DocTransformer.1450,2,100.0,0.87975001152648,3,,aj-english.8608
11770,CUNI-DocTransformer.1450,13,99.6666666666667,0.88446036666166,3,,allafrica.15314
11771,CUNI-DocTransformer.1450,8,98.0,0.690013827009396,3,,cnbc.com.33889
11807,CUNI-DocTransformer.1450,2,99.0,0.959490519693847,2,,seattletimes.7803
11809,CUNI-DocTransformer.1450,13,98.5,0.943246252701773,2,,seattletimes.7803
11816,CUNI-DocTransformer.1450,5,100.0,0.789999781029215,2,,standard.co.uk.14683
11838,CUNI-DocTransformer.1450,19,98.0,0.672972663986312,2,,independent.281332
11839,CUNI-DocTransformer.1450,0,99.3333333333333,0.842957630020401,3,,allafrica.15342
11848,CUNI-DocTransformer.1450,8,99.3333333333333,0.754611044867734,3,,cnn.385761
11854,CUNI-DocTransformer.1450,5,99.5,0.608742938037099,2,,nytimes.231903
11862,CUNI-DocTransformer.1450,5,98.0,0.935384233671474,2,,foxnews.100073
11873,CUNI-DocTransformer.1450,1,99.5,1.09111859555973,2,,reuters.276692
11883,CUNI-DocTransformer.1450,15,100.0,0.958382619707775,1,,stv.tv.21636
11885,CUNI-DocTransformer.1450,10,100.0,0.958382619707775,1,,en.ndtv.com.13073
11888,CUNI-DocTransformer.1450,6,99.0,0.540156781184328,1,,standard.co.uk.14516
11894,CUNI-DocTransformer.1450,3,100.0,0.600475796391958,1,,standard.co.uk.14516
11895,CUNI-DocTransformer.1450,0,99.0,0.540156781184328,1,,huffingtonpost.com.19347
11903,CUNI-DocTransformer.1450,1,100.0,1.05243778854112,1,,en.ndtv.com.13152
11911,CUNI-DocTransformer.1450,12,98.0,0.664368530041461,2,,express.co.uk.11102
11912,CUNI-DocTransformer.1450,11,99.0,1.60712791485858,1,,seattletimes.7043
11920,CUNI-DocTransformer.1450,0,99.5,1.09111859555973,2,,reuters.276692
11989,CUNI-DocTransformer.1450,6,98.0,1.03577702740106,2,,reuters.276692
12001,CUNI-DocTransformer.1450,1,98.6666666666667,0.719960245893703,3,,cnn.385761
12064,CUNI-DocTransformer.1450,1,98.0,1.01250748990224,2,,en.ndtv.com.13041
12070,CUNI-DocTransformer.1450,1,98.0,0.786408255233751,2,,rte.en.ie.5333
12073,CUNI-DocTransformer.1450,3,98.3333333333333,0.818504785181246,3,,allafrica.15342
12088,CUNI-DocTransformer.1450,5,98.0,1.02944764296532,1,,reuters.276559
12137,zlabs-nlp.1151,4,98.5,0.744879481663906,4,,kcal.270
12498,zlabs-nlp.1151,0,98.5,0.955212322727434,2,,foxnews.100073
13058,zlabs-nlp.1151,10,98.5,0.743631730609456,2,,scotsman.155294
13135,zlabs-nlp.1151,0,100.0,0.784557463752041,3,,aj-english.8643
13376,zlabs-nlp.1151,1,100.0,1.05243778854112,1,,en.ndtv.com.13041
13391,eTranslation.1048,6,98.6666666666667,0.754353641437903,3,,euronews-en.185744
13427,eTranslation.1048,13,99.0,0.984593397116965,2,,allafrica.15314
13432,eTranslation.1048,2,100.0,0.789999781029215,4,,cnbc.com.33889
13436,eTranslation.1048,5,99.5,0.711580966174838,4,,rte.en.ie.5343
13445,eTranslation.1048,1,99.0,0.959490519693847,2,,abcnews.363979
13452,eTranslation.1048,3,98.0,0.554926141362346,2,,huffingtonpost.com.19385
13453,eTranslation.1048,12,98.0,0.566308437110623,2,,huffingtonpost.com.19385
13454,eTranslation.1048,8,98.75,0.737189967062211,4,,cnbc.com.33889
13455,eTranslation.1048,4,100.0,0.958382619707775,1,,euronews-en.185674
13456,eTranslation.1048,8,100.0,0.958382619707775,1,,euronews-en.185674
13457,eTranslation.1048,9,100.0,0.958382619707775,1,,euronews-en.185674
13494,eTranslation.1048,9,99.6666666666667,0.766043069829057,3,,foxnews.100074
13501,eTranslation.1048,6,99.0,0.579178586495672,2,,sky.com.20669
13509,eTranslation.1048,5,99.0,0.981409068672439,2,,allafrica.15314
13515,eTranslation.1048,1,98.0,0.592743846758302,1,,en.ndtv.com.12997
13523,eTranslation.1048,2,98.5,0.985941606765532,2,,foxnews.100073
13536,eTranslation.1048,6,98.5,0.885751900326254,2,,upi.205735
13541,eTranslation.1048,9,98.0,0.479837765976697,1,,cnn.385556
13542,eTranslation.1048,5,98.0,0.479837765976697,1,,cnn.385556
13569,eTranslation.1048,3,100.0,0.778783984518489,2,,en.ndtv.com.13004
13583,eTranslation.1048,0,98.5,0.958396651171959,2,,allafrica.15314
13608,eTranslation.1048,6,98.0,0.577690732858898,2,,huffingtonpost.com.19385
13611,eTranslation.1048,2,100.0,0.958382619707775,1,,euronews-en.185674
13612,eTranslation.1048,0,99.0,0.540156781184328,2,,rt.com.113906
13613,eTranslation.1048,1,100.0,0.600475796391958,1,,heraldscotland.com.7318
13614,eTranslation.1048,8,100.0,0.651263067279258,3,,telegraph.421272
13619,eTranslation.1048,8,98.0,0.907044722981751,2,,standard.co.uk.14516
13656,eTranslation.1048,14,100.0,0.65908339312185,1,,en.ndtv.com.12997
13669,eTranslation.1048,1,98.0,0.970538502916882,2,,foxnews.100073
13687,eTranslation.1048,4,99.0,0.904708865361648,2,,upi.205735
13722,eTranslation.1048,3,99.0,0.579178586495672,2,,sky.com.20669
13737,eTranslation.1048,9,100.0,0.65908339312185,1,,en.ndtv.com.12997
13739,eTranslation.1048,21,100.0,0.65908339312185,1,,en.ndtv.com.12997
13748,eTranslation.1048,4,99.0,0.846878397828019,1,,reuters.276702
13754,eTranslation.1048,1,99.5,0.999868128665039,2,,aj-english.8643
13761,eTranslation.1048,14,100.0,0.958382619707775,1,,euronews-en.185674
13764,eTranslation.1048,10,100.0,0.600475796391958,1,,heraldscotland.com.7318
13803,eTranslation.1048,2,99.0,0.762921206618556,2,,seattletimes.7059
13809,eTranslation.1048,10,98.5,0.549614234954247,2,,sky.com.20669
13810,eTranslation.1048,2,98.0,0.52004988341282,4,,sky.com.20669
